"","id","label","value"
"11084","v085078g","Very important","1"
"2938","v085078g","Somewhat important","3"
"3817","v085078g","Not important at all","5"
"4686","v085078g","Refused","-9"
"5563","v085078g","No Post-election IW","-2"
"11085","v085078h","Very important","1"
"2939","v085078h","Somewhat important","3"
"3818","v085078h","Not important at all","5"
"4687","v085078h","Refused","-9"
"5564","v085078h","No Post-election IW","-2"
"11086","v085078j","Very important","1"
"2940","v085078j","Somewhat important","3"
"3819","v085078j","Not important at all","5"
"4688","v085078j","Refused","-9"
"5565","v085078j","No Post-election IW","-2"
"11087","v085079","Yes, have interest in question","1"
"2941","v085079","No, haven't had interest","5"
"3820","v085079","Refused","-9"
"4689","v085079","Don't know","-8"
"5566","v085079","No Post-election IW","-2"
"11088","v085079a","Government in Washington should see to it that black people get","1"
"2942","v085079a","This is not the Federal government's business","5"
"3821","v085079a","Other {SPECIFY}","7"
"4690","v085079a","Refused","-9"
"5567","v085079a","Don't know","-8"
"6436","v085079a","No Post-election IW","-2"
"7329","v085079a","INAP, 5,-8,-9 in F2","-1"
"11089","v085079b","Strongly","1"
"2943","v085079b","Not strongly","5"
"3822","v085079b","No Post-election IW","-2"
"4691","v085079b","INAP, 5,7,-8,-9 in F2a; 5,-8,-9 in F2","-1"
"11090","v085079c","Strongly","1"
"2944","v085079c","Not strongly","5"
"3823","v085079c","Don't know","-8"
"4692","v085079c","No Post-election IW","-2"
"5568","v085079c","INAP, 1,7,-8,-9 in F2a; 5,-8,-9 in F2","-1"
"11091","v085080","Larger","1"
"2945","v085080","Smaller","3"
"3824","v085080","About the same","5"
"4693","v085080","Refused","-9"
"5569","v085080","Don't know","-8"
"6437","v085080","No Post-election IW","-2"
"11092","v085080a","Much","1"
"2946","v085080a","Somewhat","5"
"3825","v085080a","Don't know","-8"
"4694","v085080a","No Post-election IW","-2"
"5570","v085080a","INAP, 3,5,-8,-9 in F3a","-1"
"11093","v085080b","Much","1"
"2947","v085080b","Somewhat","5"
"3826","v085080b","Don't know","-8"
"4695","v085080b","No Post-election IW","-2"
"5571","v085080b","INAP, 1,5,-8,-9 in F3a","-1"
"11094","v085080x","Much larger","1"
"2948","v085080x","Somewhat larger","2"
"3827","v085080x","About the same","3"
"4696","v085080x","Somewhat smaller","4"
"5572","v085080x","Much smaller","5"
"6438","v085080x","Refused (-8 in F3,F3a or F3b)","-9"
"7330","v085080x","Don't know (-8 in F3,F3a or F3b)","-8"
"8240","v085080x","No Post-election IW","-2"
"11095","v085081","Favor","1"
"2949","v085081","Oppose","5"
"3828","v085081","Refused","-9"
"4697","v085081","Don't know","-8"
"5573","v085081","Haven't thought much about this","-7"
"6439","v085081","No Post-election IW","-2"
"11096","v085082","Increased a lot","1"
"2950","v085082","Increased a little","2"
"3829","v085082","Left the same as it is now","3"
"4698","v085082","Decreased a little","4"
"5574","v085082","Decreased a lot","5"
"6440","v085082","Refused","-9"
"7331","v085082","Don't know","-8"
"8241","v085082","No Post-election IW","-2"
"11097","v085083","Extremely likely","1"
"2951","v085083","Very likely","2"
"3830","v085083","Somewhat likely","3"
"4699","v085083","Not at all likely","4"
"5575","v085083","Refused","-9"
"6441","v085083","Don't know","-8"
"7332","v085083","No Post-election IW","-2"
"11098","v085084","Extremely liberal","1"
"2952","v085084","Liberal","2"
"3831","v085084","Slightly liberal","3"
"4700","v085084","Moderate; middle of the road","4"
"5576","v085084","Slightly conservative","5"
"6442","v085084","Conservative","6"
"7333","v085084","Extremely conservative","7"
"8242","v085084","Refused","-9"
"9169","v085084","Don't know","-8"
"10132","v085084","Haven't thought much {DO NOT PROBE}","-7"
"11151","v085084","No Post-election IW","-2"
"11099","v085084a","Liberal","1"
"2953","v085084a","Conservative","3"
"3832","v085084a","Moderate {VOL}","5"
"4701","v085084a","Refused","-9"
"5577","v085084a","Don't know","-8"
"6443","v085084a","No Post-election IW","-2"
"7334","v085084a","INAP, 1-3,5-7,-9 in G1a","-1"
"11152","v085085a","Extremely liberal","1"
"2954","v085085a","Liberal","2"
"3833","v085085a","Slightly liberal","3"
"4702","v085085a","Moderate; middle of the road","4"
"5578","v085085a","Slightly conservative","5"
"6444","v085085a","Conservative","6"
"7335","v085085a","Extremely conservative","7"
"8243","v085085a","Refused","-9"
"9170","v085085a","Don't know","-8"
"10133","v085085a","NA, preload failure (3 cases)","-4"
"11153","v085085a","No Post-election IW","-2"
"12133","v085085a","INAP, nonrecognition in thermometer; no Democratic House","-1"
"11154","v085085b","Extremely liberal","1"
"2955","v085085b","Liberal","2"
"3834","v085085b","Slightly liberal","3"
"4703","v085085b","Moderate; middle of the road","4"
"5579","v085085b","Slightly conservative","5"
"6445","v085085b","Conservative","6"
"7336","v085085b","Extremely conservative","7"
"8244","v085085b","Refused","-9"
"9171","v085085b","Don't know","-8"
"10134","v085085b","NA, preload failure (3 cases)","-4"
"11155","v085085b","No Post-election IW","-2"
"12134","v085085b","INAP, nonrecognition in thermometer; no Republican House","-1"
"11156","v085086","By law, abortion should never be permitted.","1"
"2956","v085086","The law should permit abortion only in case of rape, incest, or","2"
"3835","v085086","The law should permit abortion for reasons other than rape, incest,","3"
"4704","v085086","By law, a woman should always be able to obtain an abortion as a","4"
"5580","v085086","Other {SPECIFY} {VOL}","7"
"6446","v085086","Refused","-9"
"7337","v085086","Don't know","-8"
"8245","v085086","No Post-election IW","-2"
"9172","v085086","INAP, R selected for VERSION NEW","-1"
"11157","v085087","Not at all important","1"
"2957","v085087","Not too important","2"
"3836","v085087","Somewhat important","3"
"4705","v085087","Very important","4"
"5581","v085087","Extremely important","5"
"6447","v085087","Refused","-9"
"7338","v085087","No Post-election IW","-2"
"8246","v085087","INAP, R selected for VERSION NEW","-1"
"11158","v085088","By law, abortion should never be permitted.","1"
"2958","v085088","The law should permit abortion only in case of rape, incest, or","2"
"3837","v085088","The law should permit abortion for reasons other than rape, incest,","3"
"4706","v085088","By law, a woman should always be able to obtain an abortion as a","4"
"5582","v085088","Other {SPECIFY} {VOL}","7"
"6448","v085088","Refused","-9"
"7339","v085088","Don't know","-8"
"8247","v085088","No Post-election IW","-2"
"9173","v085088","INAP, R selected for VERSION NEW","-1"
"11159","v085089a","By law, abortion should never be permitted.","1"
"2959","v085089a","The law should permit abortion only in case of rape, incest, or","2"
"3838","v085089a","The law should permit abortion for reasons other than rape, incest,","3"
"4707","v085089a","By law, a woman should always be able to obtain an abortion as a","4"
"5583","v085089a","Other {SPECIFY} {VOL}","7"
"6449","v085089a","Refused","-9"
"7340","v085089a","Don't know","-8"
"8248","v085089a","No Post-election IW","-2"
"9174","v085089a","INAP, R selected for VERSION NEW","-1"
"11160","v085089b","By law, abortion should never be permitted.","1"
"2960","v085089b","The law should permit abortion only in case of rape, incest, or","2"
"3839","v085089b","The law should permit abortion for reasons other than rape, incest,","3"
"4708","v085089b","By law, a woman should always be able to obtain an abortion as a","4"
"5584","v085089b","Other {SPECIFY} {VOL}","7"
"6450","v085089b","Refused","-9"
"7341","v085089b","Don't know","-8"
"8249","v085089b","No Post-election IW","-2"
"9175","v085089b","INAP, R selected for VERSION NEW","-1"
"11161","v085090a","By law, abortion should never be permitted.","1"
"2961","v085090a","The law should permit abortion only in case of rape, incest, or","2"
"3840","v085090a","The law should permit abortion for reasons other than rape, incest,","3"
"4709","v085090a","By law, a woman should always be able to obtain an abortion as a","4"
"5585","v085090a","Other {SPECIFY} {VOL}","7"
"6451","v085090a","Refused","-9"
"7342","v085090a","Don't know","-8"
"8250","v085090a","NA, preload failure (3 cases)","-4"
"9176","v085090a","No Post-election IW","-2"
"10135","v085090a","INAP, nonrecognition in thermometer; no Democratic House","-1"
"11162","v085090b","By law, abortion should never be permitted.","1"
"2962","v085090b","The law should permit abortion only in case of rape, incest, or","2"
"3841","v085090b","The law should permit abortion for reasons other than rape, incest,","3"
"4710","v085090b","By law, a woman should always be able to obtain an abortion as a","4"
"5586","v085090b","Other {SPECIFY} {VOL}","7"
"6452","v085090b","Refused","-9"
"7343","v085090b","Don't know","-8"
"8251","v085090b","NA, preload failure (3 cases)","-4"
"9177","v085090b","No Post-election IW","-2"
"10136","v085090b","INAP, nonrecognition in thermometer; no Republican House","-1"
"11163","v085091a","By law, abortion should never be permitted.","1"
"2963","v085091a","The law should permit abortion only in case of rape, incest, or","2"
"3842","v085091a","The law should permit abortion for reasons other than rape, incest,","3"
"4711","v085091a","By law, a woman should always be able to obtain an abortion as a","4"
"5587","v085091a","Other {SPECIFY} {VOL}","7"
"6453","v085091a","Refused","-9"
"7344","v085091a","Don't know","-8"
"8252","v085091a","No Post-election IW","-2"
"9178","v085091a","INAP, R selected for VERSION NEW","-1"
"11164","v085091b","By law, abortion should never be permitted.","1"
"2964","v085091b","The law should permit abortion only in case of rape, incest, or","2"
"3843","v085091b","The law should permit abortion for reasons other than rape, incest,","3"
"4712","v085091b","By law, a woman should always be able to obtain an abortion as a","4"
"5588","v085091b","Other {SPECIFY} {VOL}","7"
"6454","v085091b","Refused","-9"
"7345","v085091b","Don't know","-8"
"8253","v085091b","No Post-election IW","-2"
"9179","v085091b","INAP, R selected for VERSION NEW","-1"
"11165","v085092","Favor","1"
"2965","v085092","Oppose","5"
"3844","v085092","Neither favor nor oppose","7"
"4713","v085092","Refused","-9"
"5589","v085092","No Post-election IW","-2"
"6455","v085092","INAP, R selected for VERSION OLD","-1"
"11166","v085092a","A great deal","1"
"2966","v085092a","Moderately","2"
"3845","v085092a","A little","3"
"4714","v085092a","No Post-election IW","-2"
"5590","v085092a","INAP, 5,7,-8,-9 in G4a; R selected for VERSION OLD","-1"
"11167","v085092b","A great deal","1"
"2967","v085092b","Moderately","2"
"3846","v085092b","A little","3"
"4715","v085092b","No Post-election IW","-2"
"5591","v085092b","INAP, 1,7,-8,-9 in G4a; R selected for VERSION OLD","-1"
"11168","v085092c","Lean toward favoring","1"
"2968","v085092c","Lean toward opposing","2"
"3847","v085092c","Do not lean either way","3"
"4716","v085092c","No Post-election IW","-2"
"5592","v085092c","INAP, 1,5,-8,-9 in G4a; R selected for VERSION OLD","-1"
"11169","v085092x","Favor a great deal","1"
"2969","v085092x","Favor moderately","2"
"3848","v085092x","Favor a little","3"
"4717","v085092x","Lean toward favoring","4"
"5593","v085092x","Neither favor nor oppose","5"
"6456","v085092x","Lean toward opposing","6"
"7346","v085092x","Oppose a little","7"
"8254","v085092x","Oppose moderately","8"
"9180","v085092x","Oppose a great deal","9"
"10137","v085092x","Refused (-8 in G4a,G4a1,G4a2 or G4a3)","-9"
"11170","v085092x","No Post-election IW","-2"
"12135","v085092x","INAP, R selected for Version OLD","-1"
"11171","v085093","Favor","1"
"2970","v085093","Oppose","5"
"3849","v085093","Neither favor nor oppose","7"
"4718","v085093","Refused","-9"
"5594","v085093","No Post-election IW","-2"
"6457","v085093","INAP, R selected for VERSION OLD","-1"
"11172","v085093a","A great deal","1"
"2971","v085093a","Moderately","2"
"3850","v085093a","A little","3"
"4719","v085093a","Don't know","-8"
"5595","v085093a","No Post-election IW","-2"
"6458","v085093a","INAP, 5,7,-8,-9 in G4b; R selected for VERSION OLD","-1"
"11173","v085093b","A great deal","1"
"2972","v085093b","Moderately","2"
"3851","v085093b","A little","3"
"4720","v085093b","No Post-election IW","-2"
"5596","v085093b","INAP, 1,7,-8,-9 in G4b; R selected for VERSION OLD","-1"
"11174","v085093c","Lean toward favoring","1"
"2973","v085093c","Lean toward opposing","2"
"3852","v085093c","Do not lean either way","3"
"4721","v085093c","Refused","-9"
"5597","v085093c","No Post-election IW","-2"
"6459","v085093c","INAP, 1,5,-8,-9 in G4b; R selected for VERSION OLD","-1"
"11175","v085093x","Favor a great deal","1"
"2974","v085093x","Favor moderately","2"
"3853","v085093x","Favor a little","3"
"4722","v085093x","Lean toward favoring","4"
"5598","v085093x","Neither favor nor oppose","5"
"6460","v085093x","Lean toward opposing","6"
"7347","v085093x","Oppose a little","7"
"8255","v085093x","Oppose moderately","8"
"9181","v085093x","Oppose a great deal","9"
"10138","v085093x","Refused (-8 in G4a,G4a1,G4a2 or G4a3)","-9"
"11176","v085093x","Don't know (-8 in G4a,G4a1,G4a2 or G4a3)","-8"
"12136","v085093x","No Post-election IW","-2"
"13129","v085093x","INAP, R selected for Version OLD","-1"
"11177","v085094","Favor","1"
"2975","v085094","Oppose","5"
"3854","v085094","Neither favor nor oppose","7"
"4723","v085094","Refused","-9"
"5599","v085094","No Post-election IW","-2"
"6461","v085094","INAP, R selected for VERSION OLD","-1"
"11178","v085094a","A great deal","1"
"2976","v085094a","Moderately","2"
"3855","v085094a","A little","3"
"4724","v085094a","No Post-election IW","-2"
"5600","v085094a","INAP, 5,7,-8,-9 in G4c; R selected for VERSION OLD","-1"
"11179","v085094b","A great deal","1"
"2977","v085094b","Moderately","2"
"3856","v085094b","A little","3"
"4725","v085094b","No Post-election IW","-2"
"5601","v085094b","INAP, 1,7,-8,-9 in G4c; R selected for VERSION OLD","-1"
"11180","v085094c","Lean toward favoring","1"
"2978","v085094c","Lean toward opposing","2"
"3857","v085094c","Do not lean either way","3"
"4726","v085094c","Don't know","-8"
"5602","v085094c","No Post-election IW","-2"
"6462","v085094c","INAP, 1,5,-8,-9 in G4c; R selected for VERSION OLD","-1"
"11181","v085094x","Favor a great deal","1"
"2979","v085094x","Favor moderately","2"
"3858","v085094x","Favor a little","3"
"4727","v085094x","Lean toward favoring","4"
"5603","v085094x","Neither favor nor oppose","5"
"6463","v085094x","Lean toward opposing","6"
"7348","v085094x","Oppose a little","7"
"8256","v085094x","Oppose moderately","8"
"9182","v085094x","Oppose a great deal","9"
"10139","v085094x","Refused (-8 in G4a,G4a1,G4a2 or G4a3)","-9"
"11182","v085094x","Don't know (-8 in G4a,G4a1,G4a2 or G4a3)","-8"
"12137","v085094x","No Post-election IW","-2"
"13130","v085094x","INAP, R selected for Version OLD","-1"
"11183","v085095","Favor","1"
"2980","v085095","Oppose","5"
"3859","v085095","Neither favor nor oppose","7"
"4728","v085095","Refused","-9"
"5604","v085095","No Post-election IW","-2"
"6464","v085095","INAP, R selected for VERSION OLD","-1"
"11184","v085095a","A great deal","1"
"2981","v085095a","Moderately","2"
"3860","v085095a","A little","3"
"4729","v085095a","Refused","-9"
"5605","v085095a","No Post-election IW","-2"
"6465","v085095a","INAP, 5,7,-8,-9 in G4d; R selected for VERSION OLD","-1"
"11185","v085095b","A great deal","1"
"2982","v085095b","Moderately","2"
"3861","v085095b","A little","3"
"4730","v085095b","No Post-election IW","-2"
"5606","v085095b","INAP, 1,7,-8,-9 in G4d; R selected for VERSION OLD","-1"
"11186","v085095c","Lean toward favoring","1"
"2983","v085095c","Lean toward opposing","2"
"3862","v085095c","Do not lean either way","3"
"4731","v085095c","No Post-election IW","-2"
"5607","v085095c","INAP, 1,5,-8,-9 in G4d; R selected for VERSION OLD","-1"
"11187","v085095x","Favor a great deal","1"
"2984","v085095x","Favor moderately","2"
"3863","v085095x","Favor a little","3"
"4732","v085095x","Lean toward favoring","4"
"5608","v085095x","Neither favor nor oppose","5"
"6466","v085095x","Lean toward opposing","6"
"7349","v085095x","Oppose a little","7"
"8257","v085095x","Oppose moderately","8"
"9183","v085095x","Oppose a great deal","9"
"10140","v085095x","Refused (-8 in G4a,G4a1,G4a2 or G4a3)","-9"
"11188","v085095x","No Post-election IW","-2"
"12138","v085095x","INAP, R selected for Version OLD","-1"
"11189","v085096","Favor","1"
"2985","v085096","Oppose","5"
"3864","v085096","Neither favor nor oppose","7"
"4733","v085096","Refused","-9"
"5609","v085096","No Post-election IW","-2"
"6467","v085096","INAP, R selected for VERSION OLD","-1"
"11190","v085096a","A great deal","1"
"2986","v085096a","Moderately","2"
"3865","v085096a","A little","3"
"4734","v085096a","No Post-election IW","-2"
"5610","v085096a","INAP, 5,7,-8,-9 in G4e; R selected for VERSION OLD","-1"
"11191","v085096b","A great deal","1"
"2987","v085096b","Moderately","2"
"3866","v085096b","A little","3"
"4735","v085096b","No Post-election IW","-2"
"5611","v085096b","INAP, 1,7,-8,-9 in G4e; R selected for VERSION OLD","-1"
"11192","v085096c","Lean toward favoring","1"
"2988","v085096c","Lean toward opposing","2"
"3867","v085096c","Do not lean either way","3"
"4736","v085096c","Don't know","-8"
"5612","v085096c","No Post-election IW","-2"
"6468","v085096c","INAP, 1,5,-8,-9 in G4e; R selected for VERSION OLD","-1"
"11193","v085096x","Favor a great deal","1"
"2989","v085096x","Favor moderately","2"
"3868","v085096x","Favor a little","3"
"4737","v085096x","Lean toward favoring","4"
"5613","v085096x","Neither favor nor oppose","5"
"6469","v085096x","Lean toward opposing","6"
"7350","v085096x","Oppose a little","7"
"8258","v085096x","Oppose moderately","8"
"9184","v085096x","Oppose a great deal","9"
"10141","v085096x","Refused (-8 in G4a,G4a1,G4a2 or G4a3)","-9"
"11194","v085096x","Don't know (-8 in G4a,G4a1,G4a2 or G4a3)","-8"
"12139","v085096x","No Post-election IW","-2"
"13131","v085096x","INAP, R selected for Version OLD","-1"
"11195","v085097","Favor","1"
"2990","v085097","Oppose","5"
"3869","v085097","Neither favor nor oppose","7"
"4738","v085097","Refused","-9"
"5614","v085097","No Post-election IW","-2"
"6470","v085097","INAP, R selected for VERSION OLD","-1"
"11196","v085097a","A great deal","1"
"2991","v085097a","Moderately","2"
"3870","v085097a","A little","3"
"4739","v085097a","No Post-election IW","-2"
"5615","v085097a","INAP, 5,7,-8,-9 in G4f; R selected for VERSION OLD","-1"
"11197","v085097b","A great deal","1"
"2992","v085097b","Moderately","2"
"3871","v085097b","A little","3"
"4740","v085097b","No Post-election IW","-2"
"5616","v085097b","INAP, 1,7,-8,-9 in G4f; R selected for VERSION OLD","-1"
"11198","v085097c","Lean toward favoring","1"
"2993","v085097c","Lean toward opposing","2"
"3872","v085097c","Do not lean either way","3"
"4741","v085097c","Refused","-9"
"5617","v085097c","No Post-election IW","-2"
"6471","v085097c","INAP, 1,5,-8,-9 in G4f; R selected for VERSION OLD","-1"
"11199","v085097x","Favor a great deal","1"
"2994","v085097x","Favor moderately","2"
"3873","v085097x","Favor a little","3"
"4742","v085097x","Lean toward favoring","4"
"5618","v085097x","Neither favor nor oppose","5"
"6472","v085097x","Lean toward opposing","6"
"7351","v085097x","Oppose a little","7"
"8259","v085097x","Oppose moderately","8"
"9185","v085097x","Oppose a great deal","9"
"10142","v085097x","Refused (-8 in G4a,G4a1,G4a2 or G4a3)","-9"
"11200","v085097x","No Post-election IW","-2"
"12140","v085097x","INAP, R selected for Version OLD","-1"
"11201","v085098","Favor","1"
"2995","v085098","Oppose","5"
"3874","v085098","Neither favor nor oppose","7"
"4743","v085098","Refused","-9"
"5619","v085098","No Post-election IW","-2"
"6473","v085098","INAP, R selected for VERSION OLD","-1"
"11202","v085098a","A great deal","1"
"2996","v085098a","Moderately","2"
"3875","v085098a","A little","3"
"4744","v085098a","No Post-election IW","-2"
"5620","v085098a","INAP, 5,7,-8,-9 in G4g; R selected for VERSION OLD","-1"
"11203","v085098b","A great deal","1"
"2997","v085098b","Moderately","2"
"3876","v085098b","A little","3"
"4745","v085098b","No Post-election IW","-2"
"5621","v085098b","INAP, 1,7,-8,-9 in G4g; R selected for VERSION OLD","-1"
"11204","v085098c","Lean toward favoring","1"
"2998","v085098c","Lean toward opposing","2"
"3877","v085098c","Do not lean either way","3"
"4746","v085098c","No Post-election IW","-2"
"5622","v085098c","INAP, 1,5,-8,-9 in G4g; R selected for VERSION OLD","-1"
"11205","v085098x","Favor a great deal","1"
"2999","v085098x","Favor moderately","2"
"3878","v085098x","Favor a little","3"
"4747","v085098x","Lean toward favoring","4"
"5623","v085098x","Neither favor nor oppose","5"
"6474","v085098x","Lean toward opposing","6"
"7352","v085098x","Oppose a little","7"
"8260","v085098x","Oppose moderately","8"
"9186","v085098x","Oppose a great deal","9"
"10143","v085098x","Refused (-8 in G4a,G4a1,G4a2 or G4a3)","-9"
"11206","v085098x","No Post-election IW","-2"
"12141","v085098x","INAP, R selected for Version OLD","-1"
"11207","v085099","Favor","1"
"21000","v085099","Oppose","5"
"3879","v085099","Neither favor nor oppose","7"
"4748","v085099","Refused","-9"
"5624","v085099","Don't know","-8"
"6475","v085099","No Post-election IW","-2"
"7353","v085099","INAP, R selected for VERSION OLD","-1"
"11208","v085099a","A great deal","1"
"21001","v085099a","Moderately","3"
"3880","v085099a","A little","5"
"4749","v085099a","Don't know","-8"
"5625","v085099a","No Post-election IW","-2"
"6476","v085099a","INAP, 5,7,-8,-9 in G5a; R selected for VERSION OLD","-1"
"11209","v085099b","A great deal","1"
"21002","v085099b","Moderately","3"
"3881","v085099b","A little","5"
"4750","v085099b","Don't know","-8"
"5626","v085099b","No Post-election IW","-2"
"6477","v085099b","INAP, 1,7,-8,-9 in G5a; R selected for VERSION OLD","-1"
"11210","v085099c","Lean toward favoring","1"
"21003","v085099c","Lean toward opposing","2"
"3882","v085099c","Do not lean either way","3"
"4751","v085099c","Don't know","-8"
"5627","v085099c","No Post-election IW","-2"
"6478","v085099c","INAP, 1,5,-8,-9 in G5a; R selected for VERSION OLD","-1"
"11211","v085099x","Favor a great deal","1"
"21004","v085099x","Favor moderately","2"
"3883","v085099x","Favor a little","3"
"4752","v085099x","Lean toward favoring","4"
"5628","v085099x","Neither favor nor oppose","5"
"6479","v085099x","Lean toward opposing","6"
"7354","v085099x","Oppose a little","7"
"8261","v085099x","Oppose moderately","8"
"9187","v085099x","Oppose a great deal","9"
"10144","v085099x","Refused (-8 in G5a,G5a1,G5a2 or G5a3)","-9"
"11212","v085099x","Don't know (-8 in G5a,G5a1,G5a2 or G5a3)","-8"
"12142","v085099x","No Post-election IW","-2"
"13132","v085099x","INAP, R selected for Version OLD","-1"
"11213","v085100","Favor","1"
"21005","v085100","Oppose","5"
"3884","v085100","Neither favor nor oppose","7"
"4753","v085100","Refused","-9"
"5629","v085100","Don't know","-8"
"6480","v085100","No Post-election IW","-2"
"7355","v085100","INAP, R selected for VERSION OLD","-1"
"11214","v085100a","A great deal","1"
"21006","v085100a","Moderately","3"
"3885","v085100a","A little","5"
"4754","v085100a","Don't know","-8"
"5630","v085100a","No Post-election IW","-2"
"6481","v085100a","INAP, 5,7,-8,-9 in G5b; R selected for VERSION OLD","-1"
"11215","v085100b","A great deal","1"
"21007","v085100b","Moderately","3"
"3886","v085100b","A little","5"
"4755","v085100b","Don't know","-8"
"5631","v085100b","No Post-election IW","-2"
"6482","v085100b","INAP, 1,7,-8,-9 in G5b; R selected for VERSION OLD","-1"
"11216","v085100c","Lean toward favoring","1"
"21008","v085100c","Lean toward opposing","2"
"3887","v085100c","Do not lean either way","3"
"4756","v085100c","No Post-election IW","-2"
"5632","v085100c","INAP, 1,5,-8,-9 in G5b; R selected for VERSION OLD","-1"
"11217","v085100x","Favor a great deal","1"
"21009","v085100x","Favor moderately","2"
"3888","v085100x","Favor a little","3"
"4757","v085100x","Lean toward favoring","4"
"5633","v085100x","Neither favor nor oppose","5"
"6483","v085100x","Lean toward opposing","6"
"7356","v085100x","Oppose a little","7"
"8262","v085100x","Oppose moderately","8"
"9188","v085100x","Oppose a great deal","9"
"10145","v085100x","Refused (-8 in G5b,G5b1,G5b2 or G5b3)","-9"
"11218","v085100x","Don't know (-8 in G5b,G5b1,G5b2 or G5b3)","-8"
"12143","v085100x","No Post-election IW","-2"
"13133","v085100x","INAP, R selected for Version OLD","-1"
"11219","v085101","Favor","1"
"21010","v085101","Oppose","5"
"3889","v085101","Neither favor nor oppose","7"
"4758","v085101","Refused","-9"
"5634","v085101","Don't know","-8"
"6484","v085101","No Post-election IW","-2"
"7357","v085101","INAP, R selected for VERSION OLD","-1"
"11220","v085101a","A great deal","1"
"21011","v085101a","Moderately","3"
"3890","v085101a","A little","5"
"4759","v085101a","Don't know","-8"
"5635","v085101a","No Post-election IW","-2"
"6485","v085101a","INAP, 5,7,-8,-9 in G6a; R selected for VERSION OLD","-1"
"11221","v085101b","A great deal","1"
"21012","v085101b","Moderately","3"
"3891","v085101b","A little","5"
"4760","v085101b","Don't know","-8"
"5636","v085101b","No Post-election IW","-2"
"6486","v085101b","INAP, 1,7,-8,-9 in G6a; R selected for VERSION OLD","-1"
"11222","v085101c","Lean toward favoring","1"
"3892","v085101c","Lean toward opposing","3"
"4761","v085101c","Do not lean either way","5"
"5637","v085101c","Don't know","-8"
"6487","v085101c","No Post-election IW","-2"
"7358","v085101c","INAP, 1,5,-8,-9 in G6a; R selected for VERSION OLD","-1"
"11223","v085101x","Favor a great deal","1"
"21013","v085101x","Favor moderately","2"
"3893","v085101x","Favor a little","3"
"4762","v085101x","Lean toward favoring","4"
"5638","v085101x","Neither favor nor oppose","5"
"6488","v085101x","Lean toward opposing","6"
"7359","v085101x","Oppose a little","7"
"8263","v085101x","Oppose moderately","8"
"9189","v085101x","Oppose a great deal","9"
"10146","v085101x","Refused (-8 in G6a,G6a1,G6a2 or G6a3)","-9"
"11224","v085101x","Don't know (-8 in G6a,G6a1,G6a2 or G6a3)","-8"
"12144","v085101x","No Post-election IW","-2"
"13134","v085101x","INAP, R selected for Version OLD","-1"
"11225","v085102","Favor","1"
"21014","v085102","Oppose","5"
"3894","v085102","Neither favor nor oppose","7"
"4763","v085102","Refused","-9"
"5639","v085102","Don't know","-8"
"6489","v085102","No Post-election IW","-2"
"7360","v085102","INAP, R selected for VERSION OLD","-1"
"11226","v085102a","A great deal","1"
"21015","v085102a","Moderately","3"
"3895","v085102a","A little","5"
"4764","v085102a","No Post-election IW","-2"
"5640","v085102a","INAP, 5,7,-8,-9 in G6b; R selected for VERSION OLD","-1"
"11227","v085102b","A great deal","1"
"21016","v085102b","Moderately","3"
"3896","v085102b","A little","5"
"4765","v085102b","Don't know","-8"
"5641","v085102b","No Post-election IW","-2"
"6490","v085102b","INAP, 1,7,-8,-9 in G6b; R selected for VERSION OLD","-1"
"11228","v085102c","Lean toward favoring","1"
"3897","v085102c","Lean toward opposing","3"
"4766","v085102c","Do not lean either way","5"
"5642","v085102c","No Post-election IW","-2"
"6491","v085102c","INAP, 1,5,-8,-9 in G6b; R selected for VERSION OLD","-1"
"11229","v085102x","Favor a great deal","1"
"21017","v085102x","Favor moderately","2"
"3898","v085102x","Favor a little","3"
"4767","v085102x","Lean toward favoring","4"
"5643","v085102x","Neither favor nor oppose","5"
"6492","v085102x","Lean toward opposing","6"
"7361","v085102x","Oppose a little","7"
"8264","v085102x","Oppose moderately","8"
"9190","v085102x","Oppose a great deal","9"
"10147","v085102x","Refused (-8 in G6b,G6b1,G6b2 or G6b3)","-9"
"11230","v085102x","Don't know (-8 in G6b,G6b1,G6b2 or G6b3)","-8"
"12145","v085102x","No Post-election IW","-2"
"13135","v085102x","INAP, R selected for Version OLD","-1"
"11231","v085103","Discourage companies","1"
"21018","v085103","Encourage companies","3"
"3899","v085103","Should stay out of this matter","5"
"4768","v085103","Refused","-9"
"5644","v085103","Don't know","-8"
"6493","v085103","No Post-election IW","-2"
"11232","v085103a","A great deal","1"
"21019","v085103a","Only a little","5"
"3900","v085103a","No Post-election IW","-2"
"4769","v085103a","INAP, 5,-8,-9 in H1","-1"
"11233","v085103x","Should discourage a great deal","1"
"21020","v085103x","Should disencourage only a little","2"
"3901","v085103x","Should stay out of this matter","3"
"4770","v085103x","Should encourage only a little","4"
"5645","v085103x","Should encourage a great deal","5"
"6494","v085103x","Refused (-9 in H1 or H1a)","-9"
"7362","v085103x","Don't know (-8 in H1 or H1a)","-8"
"8265","v085103x","No Post-election IW","-2"
"11234","v085104","Favor","1"
"21021","v085104","Oppose","5"
"3902","v085104","Neither favor nor oppose","7"
"4771","v085104","Refused","-9"
"5646","v085104","Don't know","-8"
"6495","v085104","No Post-election IW","-2"
"11235","v085104a","Strongly","1"
"21022","v085104a","Not strongly","5"
"3903","v085104a","Don't know","-8"
