"","id","label","value"
"3703","rvote2012_x","Refused","-9"
"4531","rvote2012_x","Missing, 2012 voting status not determined","-2"
"1842","postvote_ckbcard","Yes, have  color ballot card for R's district","1"
"2748","postvote_ckbcard","Have ballot card in wrong color for R's district","2"
"3704","postvote_ckbcard","Only have card(s) for wrong district or have no ballot cards.","3"
"4532","postvote_ckbcard","Deleted due to partial (Post-election) interview","-7"
"5446","postvote_ckbcard","Not asked, unit nonresponse (no Post-election interview)","-6"
"6260","postvote_ckbcard","Error; FTF: Pre reg in same county as residence but no ballot card use","-4"
"7202","postvote_ckbcard","Inapplicable","-1"
"1843","postvote_ballotcolor","Blue","1"
"2749","postvote_ballotcolor","Pink","2"
"3705","postvote_ballotcolor","Deleted due to partial (Post-election) interview","-7"
"4533","postvote_ballotcolor","Not asked, unit nonresponse (no Post-election interview)","-6"
"5447","postvote_ballotcolor","Inapplicable","-1"
"1844","postvote_presvt","Yes, voted for President","1"
"2750","postvote_presvt","No, didn't vote for President","2"
"3706","postvote_presvt","Refused","-9"
"4534","postvote_presvt","Don't know","-8"
"5448","postvote_presvt","Deleted due to partial (Post-election) interview","-7"
"6261","postvote_presvt","Not asked, unit nonresponse (no Post-election interview)","-6"
"7203","postvote_presvt","Inapplicable","-1"
"2751","postvote_presvtwho","[preload: rep_pcname","2"
"3707","postvote_presvtwho","Other candidate {SPECIFY}","5"
"4535","postvote_presvtwho","Refused","-9"
"5449","postvote_presvtwho","Deleted due to partial (Post-election) interview","-7"
"6262","postvote_presvtwho","Not asked, unit nonresponse (no Post-election interview)","-6"
"7204","postvote_presvtwho","Inapplicable","-1"
"1845","presvote2012_x","Barack Obama","1"
"2752","presvote2012_x","Mitt Romney","2"
"3708","presvote2012_x","Other","5"
"4536","presvote2012_x","Refused","-9"
"5450","presvote2012_x","R did not vote for Pres or did not report voting for Pres in Pre and no Post-election data","-2"
"1846","postvote_presstr","Strong","1"
"2753","postvote_presstr","Not strong","2"
"3709","postvote_presstr","Refused","-9"
"4537","postvote_presstr","Don't know","-8"
"5451","postvote_presstr","Deleted due to partial (Post-election) interview","-7"
"6263","postvote_presstr","Not asked, unit nonresponse (no Post-election interview)","-6"
"7205","postvote_presstr","Inapplicable","-1"
"1847","postvote_vtpresdec_dkrf","DK or RF not selected (text recorded or text field opened and left blank)","0"
"2754","postvote_vtpresdec_dkrf","FTF: code DK selected in place of open-end response","1"
"3710","postvote_vtpresdec_dkrf","FTF: code RF selected in place of open-end response","2"
"4538","postvote_vtpresdec_dkrf","Deleted due to partial (Post-election) interview","-7"
"5452","postvote_vtpresdec_dkrf","Not asked, unit nonresponse (no Post-election interview)","-6"
"6264","postvote_vtpresdec_dkrf","Inapplicable","-1"
"1848","postvote_prefpres","1.Yes","1"
"2755","postvote_prefpres","No","2"
"3711","postvote_prefpres","Refused","-9"
"4539","postvote_prefpres","Don't know","-8"
"5453","postvote_prefpres","Deleted due to partial (Post-election) interview","-7"
"6265","postvote_prefpres","Not asked, unit nonresponse (no Post-election interview)","-6"
"7206","postvote_prefpres","Error","-4"
"8138","postvote_prefpres","Inapplicable","-1"
"3712","postvote_prefprwho","Other candidate {SPECIFY}","5"
"4540","postvote_prefprwho","Refused","-9"
"5454","postvote_prefprwho","Don't know","-8"
"6266","postvote_prefprwho","Deleted due to partial (Post-election) interview","-7"
"7207","postvote_prefprwho","Not asked, unit nonresponse (no Post-election interview)","-6"
"8139","postvote_prefprwho","Error","-4"
"980","postvote_prefprwho","Inapplicable","-1"
"1849","postvote_prefprstr","Strong","1"
"2756","postvote_prefprstr","Not strong","2"
"3713","postvote_prefprstr","Don't know","-8"
"4541","postvote_prefprstr","Deleted due to partial (Post-election) interview","-7"
"5455","postvote_prefprstr","Not asked, unit nonresponse (no Post-election interview)","-6"
"6267","postvote_prefprstr","Error","-4"
"7208","postvote_prefprstr","Inapplicable","-1"
"1850","postvote_votehs","Yes, voted for House of Representatives","1"
"2757","postvote_votehs","No, didn't vote for House of Representatives","2"
"3714","postvote_votehs","Refused","-9"
"4542","postvote_votehs","Don't know","-8"
"5456","postvote_votehs","Deleted due to partial (Post-election) interview","-7"
"6268","postvote_votehs","Not asked, unit nonresponse (no Post-election interview)","-6"
"7209","postvote_votehs","Inapplicable","-1"
"4543","postvote_hsvtbc","R VOL: names on ballot card are not correct {VOTE RECORDED ON NEXT SCREEN}","4"
"5457","postvote_hsvtbc","Other candidate {SPECIFY}","5"
"6269","postvote_hsvtbc","Refused","-9"
"7210","postvote_hsvtbc","Don't know","-8"
"8140","postvote_hsvtbc","Deleted due to partial (Post-election) interview","-7"
"981","postvote_hsvtbc","Not asked, unit nonresponse (no Post-election interview)","-6"
"1039","postvote_hsvtbc","Inapplicable","-1"
"1851","postvote_hsvtnobc","01. Ballot card not shown in error:","1"
"2758","postvote_hsvtnobc","02. Ballot card not shown in error:","2"
"3715","postvote_hsvtnobc","05. Ballot card not shown in error: other name","5"
"4544","postvote_hsvtnobc","Democrat (no ballot card)","81"
"5458","postvote_hsvtnobc","Republican (no ballot card)","82"
"6270","postvote_hsvtnobc","Other (no ballot card)- candidate not identified by major party","87"
"7211","postvote_hsvtnobc","Refused","-9"
"8141","postvote_hsvtnobc","Don't know","-8"
"982","postvote_hsvtnobc","Deleted due to partial (Post-election) interview","-7"
"1040","postvote_hsvtnobc","Not asked, unit nonresponse (no Post-election interview)","-6"
"11119","postvote_hsvtnobc","Inapplicable","-1"
"1852","postvote_hspref","Yes","1"
"2759","postvote_hspref","No","2"
"3716","postvote_hspref","Refused","-9"
"4545","postvote_hspref","Don't know","-8"
"5459","postvote_hspref","Deleted due to partial (Post-election) interview","-7"
"6271","postvote_hspref","Not asked, unit nonresponse (no Post-election interview)","-6"
"7212","postvote_hspref","Inapplicable","-1"
"4546","postvote_hsprefbc","R VOL: names on ballot card are not correct {VOTE RECORDED ON NEXT SCREEN}","4"
"5460","postvote_hsprefbc","Other candidate {SPECIFY}","5"
"6272","postvote_hsprefbc","Refused","-9"
"7213","postvote_hsprefbc","Don't know","-8"
"8142","postvote_hsprefbc","Deleted due to partial (Post-election) interview","-7"
"983","postvote_hsprefbc","Not asked, unit nonresponse (no Post-election interview)","-6"
"1041","postvote_hsprefbc","Inapplicable","-1"
"1853","postvote_hsprefnobc","01. Ballot card not shown in error:","1"
"2760","postvote_hsprefnobc","02. Ballot card not shown in error:","2"
"3717","postvote_hsprefnobc","05. Ballot card not shown in error: other name","5"
"4547","postvote_hsprefnobc","Democrat (no ballot card)","81"
"5461","postvote_hsprefnobc","Republican (no ballot card)","82"
"6273","postvote_hsprefnobc","Other (no ballot card)- candidate not identified by major party","87"
"7214","postvote_hsprefnobc","Refused","-9"
"8143","postvote_hsprefnobc","Don't know","-8"
"984","postvote_hsprefnobc","Deleted due to partial (Post-election) interview","-7"
"1042","postvote_hsprefnobc","Not asked, unit nonresponse (no Post-election interview)","-6"
"11120","postvote_hsprefnobc","Inapplicable","-1"
"1854","postvote_senhhstate","No Senate race in state of residence","0"
"2761","postvote_senhhstate","Senate race in state of residence","1"
"3718","postvote_senhhstate","Deleted due to partial (Post-election) interview","-7"
"4548","postvote_senhhstate","Not asked, unit nonresponse (no Post-election interview)","-6"
"5462","postvote_senhhstate","Inapplicable","-1"
"1855","postvote_senregstate","No Senate race- state of registration recorded in correct field","0"
"2762","postvote_senregstate","Senate race- state of registration recorded in correct field","1"
"3719","postvote_senregstate","No Senate race- state of registration not recorded in correct field","3"
"4549","postvote_senregstate","Senate race- state of registration not recorded in correct field","4"
"5463","postvote_senregstate","Deleted due to partial (Post-election) interview","-7"
"6274","postvote_senregstate","Not asked, unit nonresponse (no Post-election interview)","-6"
"7215","postvote_senregstate","State of registration asked, not recorded","-2"
"8144","postvote_senregstate","Inapplicable","-1"
"1856","postvote_votesen","Yes, voted for Senate","1"
"2763","postvote_votesen","No, didn't vote for Senate","2"
"3720","postvote_votesen","Refused","-9"
"4550","postvote_votesen","Don't know","-8"
"5464","postvote_votesen","Deleted due to partial (Post-election) interview","-7"
"6275","postvote_votesen","Not asked, unit nonresponse (no Post-election interview)","-6"
"7216","postvote_votesen","Error- R said voted for Senate but no Sen race in reg state (not recorded correctly or error, no Ballot Card)","-4"
"8145","postvote_votesen","Inapplicable","-1"
"4551","postvote_vtsenbc","Other candidate {SPECIFY}","5"
"5465","postvote_vtsenbc","Refused","-9"
"6276","postvote_vtsenbc","Don't know","-8"
"7217","postvote_vtsenbc","Deleted due to partial (Post-election) interview","-7"
"8146","postvote_vtsenbc","Not asked, unit nonresponse (no Post-election interview)","-6"
"985","postvote_vtsenbc","Inapplicable","-1"
"1857","postvote_vtsennobc","01. Ballot card not shown in error:","1"
"2764","postvote_vtsennobc","02. Ballot card not shown in error:","2"
"3721","postvote_vtsennobc","05.Ballot card not shown in error : other name","5"
"4552","postvote_vtsennobc","Democrat (no ballot card)","81"
"5466","postvote_vtsennobc","Republican (no ballot card)","82"
"6277","postvote_vtsennobc","Other (no ballot card)- candidate not identified by major party","87"
"7218","postvote_vtsennobc","Refused","-9"
"8147","postvote_vtsennobc","Don't know","-8"
"986","postvote_vtsennobc","Deleted due to partial (Post-election) interview","-7"
"1043","postvote_vtsennobc","Not asked, unit nonresponse (no Post-election interview)","-6"
"11121","postvote_vtsennobc","Inapplicable","-1"
"1858","postvote_senpref","Yes","1"
"2765","postvote_senpref","No","2"
"3722","postvote_senpref","Refused","-9"
"4553","postvote_senpref","Don't know","-8"
"5467","postvote_senpref","Deleted due to partial (Post-election) interview","-7"
"6278","postvote_senpref","Not asked, unit nonresponse (no Post-election interview)","-6"
"7219","postvote_senpref","Error; FTF: R said preferred Senate but no Sen race in reg state (not recorded correctly or error, no Ballot Card)","-4"
"8148","postvote_senpref","Inapplicable","-1"
"4554","postvote_senprefbc","Other candidate {SPECIFY}","5"
"5468","postvote_senprefbc","Deleted due to partial (Post-election) interview","-7"
"6279","postvote_senprefbc","Not asked, unit nonresponse (no Post-election interview)","-6"
"7220","postvote_senprefbc","Error","-4"
"8149","postvote_senprefbc","Inapplicable","-1"
"1859","postvote_senprefnobc","01. Ballot card not shown in error:","1"
"2766","postvote_senprefnobc","02. Ballot card not shown in error:","2"
"3723","postvote_senprefnobc","05.Ballot card not shown in error : other name","5"
"4555","postvote_senprefnobc","Democrat (no ballot card)","81"
"5469","postvote_senprefnobc","Republican (no ballot card)","82"
"6280","postvote_senprefnobc","Other (no ballot card)- candidate not identified by major party","87"
"7221","postvote_senprefnobc","Refused","-9"
"8150","postvote_senprefnobc","Don't know","-8"
"987","postvote_senprefnobc","Deleted due to partial (Post-election) interview","-7"
"1044","postvote_senprefnobc","Not asked, unit nonresponse (no Post-election interview)","-6"
"11122","postvote_senprefnobc","Inapplicable","-1"
"1860","postvote_govhhstate","No Governor race in state of residence","0"
"2767","postvote_govhhstate","Governor race in state of residence","1"
"3724","postvote_govhhstate","Deleted due to partial (Post-election) interview","-7"
"4556","postvote_govhhstate","Not asked, unit nonresponse (no Post-election interview)","-6"
"5470","postvote_govhhstate","Inapplicable","-1"
"1861","postvote_govregstate","No Governor race- state of registration recorded in correct field","0"
"2768","postvote_govregstate","Governor race- state of registration recorded in correct field","1"
"3725","postvote_govregstate","No Governor race- state of registration not recorded in correct field","3"
"4557","postvote_govregstate","Governor race- state of registration not recorded in correct field","4"
"5471","postvote_govregstate","Deleted due to partial (Post-election) interview","-7"
"6281","postvote_govregstate","Not asked, unit nonresponse (no Post-election interview)","-6"
"7222","postvote_govregstate","State of registration asked, not recorded","-2"
"8151","postvote_govregstate","Inapplicable","-1"
"1862","postvote_votegov","Yes, voted for governor","1"
"2769","postvote_votegov","No, didn't vote for governor","2"
"3726","postvote_votegov","Don't know","-8"
"4558","postvote_votegov","Deleted due to partial (Post-election) interview","-7"
"5472","postvote_votegov","Not asked, unit nonresponse (no Post-election interview)","-6"
"6282","postvote_votegov","Error- R said voted for Governor but no Gov race in reg state (not recorded correctly or error, no Ballot Card)","-4"
"7223","postvote_votegov","Inapplicable","-1"
"4559","postvote_vtgovbc","Other candidate {SPECIFY}","5"
"5473","postvote_vtgovbc","Refused","-9"
"6283","postvote_vtgovbc","Don't know","-8"
"7224","postvote_vtgovbc","Deleted due to partial (Post-election) interview","-7"
"8152","postvote_vtgovbc","Not asked, unit nonresponse (no Post-election interview)","-6"
"988","postvote_vtgovbc","Inapplicable","-1"
"1863","postvote_vtgovnobc","01. Ballot card not shown in error:","1"
"2770","postvote_vtgovnobc","02. Ballot card not shown in error:","2"
"3727","postvote_vtgovnobc","05. Ballot card not shown in error: other name","5"
"4560","postvote_vtgovnobc","Democrat (no ballot card)","81"
"5474","postvote_vtgovnobc","Republican (no ballot card)","82"
"6284","postvote_vtgovnobc","Other (no ballot card)- candidate not identified by major party","87"
"7225","postvote_vtgovnobc","Refused","-9"
"8153","postvote_vtgovnobc","Don't know","-8"
"989","postvote_vtgovnobc","Deleted due to partial (Post-election) interview","-7"
"1045","postvote_vtgovnobc","Not asked, unit nonresponse (no Post-election interview)","-6"
"11123","postvote_vtgovnobc","Inapplicable","-1"
"1864","postvote_govpref","Yes","1"
"2771","postvote_govpref","No","2"
"3728","postvote_govpref","Don't know","-8"
"4561","postvote_govpref","Deleted due to partial (Post-election) interview","-7"
"5475","postvote_govpref","Not asked, unit nonresponse (no Post-election interview)","-6"
"6285","postvote_govpref","Error- R said preferred Governor but no Gov race in reg state (not recorded correctly or error, no Ballot Card)","-4"
"7226","postvote_govpref","Inapplicable","-1"
"4562","postvote_govprefbc","Other candidate {SPECIFY}","5"
"5476","postvote_govprefbc","Don't know","-8"
"6286","postvote_govprefbc","Deleted due to partial (Post-election) interview","-7"
"7227","postvote_govprefbc","Not asked, unit nonresponse (no Post-election interview)","-6"
"8154","postvote_govprefbc","Error","-4"
"990","postvote_govprefbc","Inapplicable","-1"
"1865","postvote_govprefnobc","01. Ballot card not shown in error:","1"
"2772","postvote_govprefnobc","02. Ballot card not shown in error:","2"
"3729","postvote_govprefnobc","05. Ballot card not shown in error: other name","5"
"4563","postvote_govprefnobc","Democrat (no ballot card)","81"
"5477","postvote_govprefnobc","Republican (no ballot card)","82"
"6287","postvote_govprefnobc","Other (no ballot card)- candidate not identified by major party","87"
"7228","postvote_govprefnobc","Deleted due to partial (Post-election) interview","-7"
"8155","postvote_govprefnobc","Not asked, unit nonresponse (no Post-election interview)","-6"
"991","postvote_govprefnobc","Inapplicable","-1"
"1866","ptywom_bettrpty","Democratic Party","1"
"2773","ptywom_bettrpty","Republican Party","2"
"3730","ptywom_bettrpty","Both parties do an equally good or bad job","3"
"4564","ptywom_bettrpty","Refused","-9"
"5478","ptywom_bettrpty","Don't know","-8"
"6288","ptywom_bettrpty","Deleted due to partial (Post-election) interview","-7"
"7229","ptywom_bettrpty","Not asked, unit nonresponse (no Post-election interview)","-6"
"1867","ofcrec_speakerpr","Yes","1"
"2774","ofcrec_speakerpr","No","5"
"3731","ofcrec_speakerpr","Deleted due to partial (Post-election) interview","-7"
"4565","ofcrec_speakerpr","Not asked, unit nonresponse (no Post-election interview)","-6"
"1868","ofcrec_vppr","Yes","1"
"2775","ofcrec_vppr","No","5"
"3732","ofcrec_vppr","Deleted due to partial (Post-election) interview","-7"
"4566","ofcrec_vppr","Not asked, unit nonresponse (no Post-election interview)","-6"
"1869","ofcrec_pmukpr","Yes","1"
"2776","ofcrec_pmukpr","No","5"
"3733","ofcrec_pmukpr","Deleted due to partial (Post-election) interview","-7"
"4567","ofcrec_pmukpr","Not asked, unit nonresponse (no Post-election interview)","-6"
"1870","ofcrec_cjpr","Yes","1"
"2777","ofcrec_cjpr","No","5"
"3734","ofcrec_cjpr","Deleted due to partial (Post-election) interview","-7"
"4568","ofcrec_cjpr","Not asked, unit nonresponse (no Post-election interview)","-6"
"5479","ofcrec_cjpr","Inapplicable","-1"
"1871","knowl_housemaj","Democrats","1"
"2778","knowl_housemaj","Republicans (correct)","2"
"3735","knowl_housemaj","Refused","-9"
"4569","knowl_housemaj","Don't know","-8"
"5480","knowl_housemaj","Deleted due to partial (Post-election) interview","-7"
"6289","knowl_housemaj","Not asked, unit nonresponse (no Post-election interview)","-6"
"1872","knowl_senmaj","Democrats (correct)","1"
"2779","knowl_senmaj","Republicans","2"
"3736","knowl_senmaj","Refused","-9"
"4570","knowl_senmaj","Don't know","-8"
"5481","knowl_senmaj","Deleted due to partial (Post-election) interview","-7"
"6290","knowl_senmaj","Not asked, unit nonresponse (no Post-election interview)","-6"
"204","ftpo_hoth","Refused","-9"
"21104","ftpo_hoth","Don't know ('don't know where to rate')","-8"
"22104","ftpo_hoth","Deleted due to partial (Post-election) interview","-7"
"23103","ftpo_hoth","Not asked, unit nonresponse (no Post-election interview)","-6"
"24100","ftpo_hoth","Error","-4"
"25100","ftpo_hoth","Don't recognize ('don't know who this is')","-2"
"26100","ftpo_hoth","Inapplicable","-1"
"15101","ftpo_soth","Refused","-9"
"16100","ftpo_soth","Deleted due to partial (Post-election) interview","-7"
"17100","ftpo_soth","Not asked, unit nonresponse (no Post-election interview)","-6"
"1874","ftpo_soth","Inapplicable","-1"
"33100","ftpo_sensr","Refused","-9"
"34100","ftpo_sensr","Don't know ('don't know where to rate')","-8"
"35100","ftpo_sensr","Deleted due to partial (Post-election) interview","-7"
"36100","ftpo_sensr","Not asked, unit nonresponse (no Post-election interview)","-6"
"3738","ftpo_sensr","Error","-4"
"3810","ftpo_sensr","Don't recognize ('don't know who this is')","-2"
"3910","ftpo_sensr","Inapplicable","-1"
"1873","hseinc_approval","Approve","1"
"2780","hseinc_approval","Disapprove","2"
"3737","hseinc_approval","Refused","-9"
"4571","hseinc_approval","Don't know","-8"
"5482","hseinc_approval","Deleted due to partial (Post-election) interview","-7"
"6291","hseinc_approval","Not asked, unit nonresponse (no Post-election interview)","-6"
"7230","hseinc_approval","Error","-4"
"1875","hseinc_appstr","Strongly","1"
"2781","hseinc_appstr","Not strongly","2"
"3739","hseinc_appstr","Refused","-9"
"4572","hseinc_appstr","Don't know","-8"
"5483","hseinc_appstr","Deleted due to partial (Post-election) interview","-7"
"6292","hseinc_appstr","Not asked, unit nonresponse (no Post-election interview)","-6"
"7231","hseinc_appstr","Inapplicable","-1"
"1876","hseinc_disstr","Strongly","1"
"2782","hseinc_disstr","Not strongly","2"
"3740","hseinc_disstr","Don't know","-8"
"4573","hseinc_disstr","Deleted due to partial (Post-election) interview","-7"
"5484","hseinc_disstr","Not asked, unit nonresponse (no Post-election interview)","-6"
"6293","hseinc_disstr","Error","-4"
"7232","hseinc_disstr","Inapplicable","-1"
"1877","hseinc_approval_x","Approve strongly","1"
"2783","hseinc_approval_x","Approve not strongly","2"
"3741","hseinc_approval_x","Disapprove not strongly","4"
"4574","hseinc_approval_x","Disapprove strongly","5"
"5485","hseinc_approval_x","Refused","-9"
"6294","hseinc_approval_x","Don't know","-8"
"7233","hseinc_approval_x","Deleted due to partial (Post-election) interview","-7"
"8156","hseinc_approval_x","Not asked, unit nonresponse (no Post-election interview)","-6"
"992","hseinc_approval_x","Error","-4"
"1878","hseinc_hinctouch","Very good","1"
"2784","hseinc_hinctouch","Fairly good","2"
"3742","hseinc_hinctouch","Fairly poor","3"
"4575","hseinc_hinctouch","Very poor","4"
"5486","hseinc_hinctouch","Refused","-9"
"6295","hseinc_hinctouch","Don't know","-8"
"7234","hseinc_hinctouch","Deleted due to partial (Post-election) interview","-7"
"8157","hseinc_hinctouch","Not asked, unit nonresponse (no Post-election interview)","-6"
"993","hseinc_hinctouch","Error","-4"
"1879","mip_prob1","DK or RF not selected (text recorded)","0"
"2785","mip_prob1","Refused","-9"
"3743","mip_prob1","Don't now","-8"
"4576","mip_prob1","Deleted due to partial (Post-election) interview","-7"
"5487","mip_prob1","Not asked, unit nonresponse (no Post-election interview)","-6"
"6296","mip_prob1","Inapplicable","-1"
"1880","mip_prob1pty","Democrats","1"
"2786","mip_prob1pty","Republicans","2"
"3744","mip_prob1pty","Wouldn't be much difference","3"
"4577","mip_prob1pty","Refused","-9"
"5488","mip_prob1pty","Don't know","-8"
"6297","mip_prob1pty","Deleted due to partial (Post-election) interview","-7"
"7235","mip_prob1pty","Not asked, unit nonresponse (no Post-election interview)","-6"
"8158","mip_prob1pty","Inapplicable","-1"
"1881","mip_prob2","DK or RF not selected (text recorded)","0"
"2787","mip_prob2","Refused","-9"
"3745","mip_prob2","Don't now","-8"
"4578","mip_prob2","Deleted due to partial (Post-election) interview","-7"
"5489","mip_prob2","Not asked, unit nonresponse (no Post-election interview)","-6"
"6298","mip_prob2","Inapplicable","-1"
"1882","mip_prob2pty","Democrats","1"
"2788","mip_prob2pty","Republicans","2"
"3746","mip_prob2pty","Wouldn't be much difference","3"
"4579","mip_prob2pty","Refused","-9"
"5490","mip_prob2pty","Don't know","-8"
"6299","mip_prob2pty","Deleted due to partial (Post-election) interview","-7"
"7236","mip_prob2pty","Not asked, unit nonresponse (no Post-election interview)","-6"
"8159","mip_prob2pty","Inapplicable","-1"
"1883","mip_prob3","DK or RF not selected (text recorded)","0"
"2789","mip_prob3","Refused","-9"
"3747","mip_prob3","Don't now","-8"
"4580","mip_prob3","Deleted due to partial (Post-election) interview","-7"
"5491","mip_prob3","Not asked, unit nonresponse (no Post-election interview)","-6"
"6300","mip_prob3","Inapplicable","-1"
"1884","mip_prob3pty","Democrats","1"
"2790","mip_prob3pty","Republicans","2"
"3748","mip_prob3pty","Wouldn't be much difference","3"
"4581","mip_prob3pty","Refused","-9"
"5492","mip_prob3pty","Don't know","-8"
"6301","mip_prob3pty","Deleted due to partial (Post-election) interview","-7"
"7237","mip_prob3pty","Not asked, unit nonresponse (no Post-election interview)","-6"
"8160","mip_prob3pty","Inapplicable","-1"
"1885","mip_mostprob","DK or RF not selected (text recorded)","0"
"2791","mip_mostprob","Refused","-9"
"3749","mip_mostprob","Don't now","-8"
"4582","mip_mostprob","Deleted due to partial (Post-election) interview","-7"
"5493","mip_mostprob","Not asked, unit nonresponse (no Post-election interview)","-6"
"6302","mip_mostprob","Inapplicable","-1"
"1886","securpub_secchg","Have gone too far","1"
"2792","securpub_secchg","Are just about right","2"
"3750","securpub_secchg","Do not go far enough","3"
"4583","securpub_secchg","Refused","-9"
"5494","securpub_secchg","Don't know","-8"
"6303","securpub_secchg","Deleted due to partial (Post-election) interview","-7"
"7238","securpub_secchg","Not asked, unit nonresponse (no Post-election interview)","-6"
"1887","wpres_gdbd","Good if the United States has a woman President","1"
"2793","wpres_gdbd","Bad if the United States has a woman President","2"
"3751","wpres_gdbd","Neither good nor bad if the United States has a woman President","3"
"4584","wpres_gdbd","Refused","-9"
"5495","wpres_gdbd","Don't know","-8"
"6304","wpres_gdbd","Deleted due to partial (Post-election) interview","-7"
"7239","wpres_gdbd","Not asked, unit nonresponse (no Post-election interview)","-6"
"1888","wpres_gdstr","Extremely","1"
"2794","wpres_gdstr","Moderately","2"
"3752","wpres_gdstr","A little","3"
"4585","wpres_gdstr","Refused","-9"
"5496","wpres_gdstr","Don't know","-8"
"6305","wpres_gdstr","Deleted due to partial (Post-election) interview","-7"
"7240","wpres_gdstr","Not asked, unit nonresponse (no Post-election interview)","-6"
"8161","wpres_gdstr","Inapplicable","-1"
"1889","wpres_bdstr","Extremely","1"
"2795","wpres_bdstr","Moderately","2"
"3753","wpres_bdstr","A little","3"
"4586","wpres_bdstr","Don't know","-8"
"5497","wpres_bdstr","Deleted due to partial (Post-election) interview","-7"
"6306","wpres_bdstr","Not asked, unit nonresponse (no Post-election interview)","-6"
"7241","wpres_bdstr","Inapplicable","-1"
"1890","wpres_gdbd_x","Extremely good","1"
"2796","wpres_gdbd_x","Moderately good","2"
"3754","wpres_gdbd_x","A little good","3"
"4587","wpres_gdbd_x","Neither good nor bad","4"
"5498","wpres_gdbd_x","A little bad","5"
"6307","wpres_gdbd_x","Moderately bad","6"
"7242","wpres_gdbd_x","Extremely bad","7"
"8162","wpres_gdbd_x","Refused","-9"
"994","wpres_gdbd_x","Don't know","-8"
"1046","wpres_gdbd_x","Deleted due to partial (Post-election) interview","-7"
"11124","wpres_gdbd_x","Not asked, unit nonresponse (no Post-election interview)","-6"
"1891","wpres_importyes","Extremely important","1"
"2797","wpres_importyes","Very important","2"
"3755","wpres_importyes","Moderately important","3"
"4588","wpres_importyes","A little important","4"
"5499","wpres_importyes","Not at all important","5"
"6308","wpres_importyes","Refused","-9"
"7243","wpres_importyes","Don't know","-8"
"8163","wpres_importyes","Deleted due to partial (Post-election) interview","-7"
"995","wpres_importyes","Not asked, unit nonresponse (no Post-election interview)","-6"
"1047","wpres_importyes","Inapplicable","-1"
"1892","wpres_importno","Extremely important","1"
"2798","wpres_importno","Very important","2"
"3756","wpres_importno","Moderately important","3"
"4589","wpres_importno","A little important","4"
"5500","wpres_importno","Not at all important","5"
"6309","wpres_importno","Refused","-9"
"7244","wpres_importno","Deleted due to partial (Post-election) interview","-7"
"8164","wpres_importno","Not asked, unit nonresponse (no Post-election interview)","-6"
"996","wpres_importno","Inapplicable","-1"
"1893","budget_deficit","Favor","1"
"2799","budget_deficit","Oppose","2"
"3757","budget_deficit","Neither favor nor oppose","3"
"4590","budget_deficit","Refused","-9"
"5501","budget_deficit","Don't know","-8"
"6310","budget_deficit","Deleted due to partial (Post-election) interview","-7"
"7245","budget_deficit","Not asked, unit nonresponse (no Post-election interview)","-6"
"1894","budget_deficitfav","Strongly","1"
"2800","budget_deficitfav","Not strongly","2"
"3758","budget_deficitfav","Refused","-9"
"4591","budget_deficitfav","Don't know","-8"
"5502","budget_deficitfav","Deleted due to partial (Post-election) interview","-7"
"6311","budget_deficitfav","Not asked, unit nonresponse (no Post-election interview)","-6"
"7246","budget_deficitfav","Inapplicable","-1"
"1895","budget_deficitopp","Strongly","1"
"2801","budget_deficitopp","Not strongly","2"
"3759","budget_deficitopp","Refused","-9"
"4592","budget_deficitopp","Don't know","-8"
"5503","budget_deficitopp","Deleted due to partial (Post-election) interview","-7"
"6312","budget_deficitopp","Not asked, unit nonresponse (no Post-election interview)","-6"
"7247","budget_deficitopp","Inapplicable","-1"
"1896","budget_deficitlean","Lean toward favoring","1"
"2802","budget_deficitlean","Lean toward opposing","2"
"3760","budget_deficitlean","Do not lean either way","3"
"4593","budget_deficitlean","Refused","-9"
"5504","budget_deficitlean","Don't know","-8"
"6313","budget_deficitlean","Deleted due to partial (Post-election) interview","-7"
"7248","budget_deficitlean","Not asked, unit nonresponse (no Post-election interview)","-6"
"8165","budget_deficitlean","Inapplicable","-1"
"1897","budget_deficit_x","Strongly favor","1"
"2803","budget_deficit_x","Not very strongly favor","2"
"3761","budget_deficit_x","Lean toward favoring","3"
"4594","budget_deficit_x","Do not lean either way","4"
"5505","budget_deficit_x","Lean toward opposing","5"
"6314","budget_deficit_x","Not very strongly oppose","6"
"7249","budget_deficit_x","Strongly oppose","7"
"8166","budget_deficit_x","Refused","-9"
"997","budget_deficit_x","Don't know","-8"
"1048","budget_deficit_x","Deleted due to partial (Post-election) interview","-7"
"11125","budget_deficit_x","Not asked, unit nonresponse (no Post-election interview)","-6"
"1898","budget_defimp","Extremely important","1"
"2804","budget_defimp","Very important","2"
"3762","budget_defimp","Moderately important","3"
"4595","budget_defimp","A little important","4"
"5506","budget_defimp","Not at all important","5"
"6315","budget_defimp","Refused","-9"
"7250","budget_defimp","Don't know","-8"
"8167","budget_defimp","Deleted due to partial (Post-election) interview","-7"
"998","budget_defimp","Not asked, unit nonresponse (no Post-election interview)","-6"
"1899","budget_rdef250k","Favor","1"
"2805","budget_rdef250k","Oppose","2"
"3763","budget_rdef250k","Neither favor nor oppose","3"
"4596","budget_rdef250k","Refused","-9"
"5507","budget_rdef250k","Don't know","-8"
"6316","budget_rdef250k","Deleted due to partial (Post-election) interview","-7"
