Number,Name
v162274,POST: To be truly American important to follow America's customs/traditions
v162275,POST: How widespread is corruption among politicians in U.S.
v162276,POST: Gov should take measures to reduce differences in income levels
v162277,POST: Gov done a good or bad job in last 8 years
v162278,POST: Any parties in the U.S. represent R's views
v162279,POST: Which party represents views best
v162280,POST: CSES: State of economy
v162281,POST: CSES: 5pt scale: make a difference who is in power
v162282,POST: CSES: 5pt scale: make a difference who one votes for
v162283,POST: CSES: 10pt scale: like-dislike Democratic Party
v162284,POST: CSES: 10pt scale: like-dislike Republican Party
v162285,POST: CSES: 10pt scale: like-dislike Democratic Pres cand
v162286,POST: CSES: 10pt scale: like-dislike Republican Pres cand
v162287,POST: CSES: 10pt scale: left-right Democratic Party
v162288,POST: CSES: 10pt scale: left-right Republican Party
v162289,POST: CSES: 10pt scale: left-right self placement
v162290,POST: CSES: Satisfied with way democracy works in the U.S
v162291,POST: CSES: Close to any political party
v162292a,POST: CSES: Which party R is closest to
v162293,POST: CSES: Closer to one party
v162292b,POST: CSES: Degree closeness
v162294,POST: DHS: How worried about terrorist attack in next 12 months
v162295,POST: DHS: Favor or oppose torture for suspected terrorists
v162295a,POST: DHS: How much favor torture for suspected terrorists
v162295b,POST: DHS: How much oppose torture for suspected terrorists
v162295x,POST: SUMMARY- Favor/oppose torture for suspected terrorists
v162296a,POST: FTF CASI/WEB: WEB ONLY: R has any living sons or daughters
v162296b,POST: FTF CASI/WEB: FTF ONLY: R has any living sons or daughters (2nd mention - order)
v162296c,POST: FTF CASI/WEB: WEB ONLY: R has any living sons or daughters
v162296x,POST: FTF CASI/WEB: FTF/WEB: SUMMARY- R has living sons or daughters
v162297,POST: FTF CASI/WEB: In past 12 months any family membered stopped/questioned by police
v162298,POST: FTF CASI/WEB: Has R ever been arrested
v162299,POST: FTF CASI/WEB: RESTRICTED- CASI/WEB: Total income amount
v162299a,POST: FTF CASI/WEB:Confirm total income amount
v162300,POST: FTF CASI/WEB: Total income amt missing - ge or lt 40K
v162301,POST: FTF CASI/WEB: Total income amt missing - ge or lt 20K
v162302,POST: FTF CASI/WEB: Total income amt missing - categories lt 20K
v162303,POST: FTF CASI/WEB: Total income amt missing - categories 20-40K
v162304,POST: FTF CASI/WEB: Total income amt missing - ge or lt 70K
v162305,POST: FTF CASI/WEB: Total income amt missing - categories 40-70K
v162306,POST: FTF CASI/WEB: Total income amt missing - ge or lt 100K
v162307,POST: FTF CASI/WEB: Total income amt missng - categories 70-100K
v162308,POST: FTF CASI/WEB: Total income amt missing - categories 100+K
v162309x,POST: FTF CASI/WEB: SUMMARY- Total income
v162310,POST: FTF CASI/WEB: Feeling thermometer: ASIAN-AMERICANS
v162311,POST: FTF CASI/WEB: Feeling thermometer: HISPANICS
v162312,POST: FTF CASI/WEB: Feeling thermometer: BLACKS
v162313,POST: FTF CASI/WEB: Feeling thermometer: ILLEGAL IMMIGRANTS
v162314,POST: FTF CASI/WEB: Feeling thermometer: WHITES
v162316,POST: FTF CASI/WEB: How important whites work together to change laws unfair to whites
v162317,POST: FTF CASI/WEB: How likely whites unable to find job b/c employers hire minorities
v162318,POST: FTF CASI/WEB: Federal gov treats blacks or whites better
v162319,POST: FTF CASI/WEB: How much federal gov treats blacks or whites better
v162320,POST: FTF CASI/WEB: Police treat blacks or whites better
v162321,POST: FTF CASI/WEB: How much police treat blacks or whites better
v162322,POST: FTF CASI/WEB: How much influence do whites have in U.S. politics
v162323,POST: FTF CASI/WEB: How much influence do blacks have in U.S. politics
v162324,POST: FTF CASI/WEB: How much influence do Hispanics have in U.S. politics
v162325,POST: FTF CASI/WEB: How much influence do Asian-Americans have in U.S. politics
v162326,POST: FTF CASI/WEB: How important is being Hispanic to identity
v162327,POST: FTF CASI/WEB: How important is being White to identity
v162328,POST: FTF CASI/WEB: How important is being Black to identity
v162329,POST: FTF CASI/WEB: How important is being Native American to identity
v162330,POST: FTF CASI/WEB: How important is being Asian to identity
v162331,POST: FTF CASI/WEB: How important is being Pacific Islander to identity
v162332,POST: FTF CASI/WEB: How important is being American to identity
v162333,"POST: FTF CASI/WEB: TIPI extraverted, enthusiastic"
v162334,"POST: FTF CASI/WEB: TIPI critical, quarrelsome"
v162335,"POST: FTF CASI/WEB: TIPI dependable, self-disciplined"
v162336,"POST: FTF CASI/WEB: TIPI anxious, easily upset"
v162337,POST: FTF CASI/WEB: TIPI open to new experiences
v162338,"POST: FTF CASI/WEB: TIPI reserved, quiet"
v162339,"POST: FTF CASI/WEB: TIPI sympathetic, warm"
v162340,"POST: FTF CASI/WEB: TIPI disorganized, careless"
v162341,"POST: FTF CASI/WEB: TIPI calm, emotionally stable"
v162342,"POST: FTF CASI/WEB: TIPI conventional, uncreative"
v162343,POST: FTF CASI/WEB: How hard is it for R to control temper
v162344,"POST: FTF CASI/WEB: When provoked, how likely for R to hit someone"
v162345,POST: FTF CASI/WEB: stereotype: Whites hardworking
v162346,POST: FTF CASI/WEB: Stereotype: Blacks hardworking
v162347,POST: FTF CASI/WEB: Stereotype: Hispanics hardworking
v162348,POST: FTF CASI/WEB: Stereotype: Asians hardworking
v162349,POST: FTF CASI/WEB: stereotype: Whites violent
v162350,POST: FTF CASI/WEB: Stereotype: Blacks violent
v162351,POST: FTF CASI/WEB: Stereotype: Hispanics violent
v162352,POST: FTF CASI/WEB: Stereotype: Asians violent
v162353,POST: FTF CASI/WEB: Stereotype: Muslims violent
v162354,POST: FTF CASI/WEB: Stereotype: Christians violent
v162355,POST: FTF CASI/WEB: Stereotype: Muslims patriotic
v162356,POST: FTF CASI/WEB: Stereotype: Christians patriotic
v162357,POST: FTF CASI/WEB: Discrimination in the U.S. against Blacks
v162358,POST: FTF CASI/WEB: Discrimination in the U.S. against Hispanics
v162359,POST: FTF CASI/WEB: Discrimination in the U.S. against Asian-Americans
v162360,POST: FTF CASI/WEB: Discrimination in the U.S. against Whites
v162361,POST: FTF CASI/WEB: Discrimination in the U.S. against Gays and Lesbians
v162362,POST: FTF CASI/WEB: Discrimination in the U.S. against Women
v162363,POST: FTF CASI/WEB: Discrimination in the U.S. against Men
v162364,POST: FTF CASI/WEB: Discrimination in the U.S. against Muslims
v162365,POST: FTF CASI/WEB: Discrimination in the U.S. against Christians
v162366,POST: FTF CASI/WEB: Discrimination in the U.S. against Transgender
v162367,POST: FTF CASI/WEB: How much discrimination has R faced personal
v162368,POST: FTF CASI/WEB: R rate own skintone
v162369,POST: FTF CASI/WEB: Discrimination due to skintone
