Number,Name
v001207,A4a1. Hse name recall 1 - cand code
v001208,A4b1. Hse party recall 1
v001209,A4(1)x1. Actual party of recall 1
v001210,A4(2)x2. Accuracy of recall 1
v001211,A4a2. Hse name recall 2 - cand code
v001212,A4b2. Hse party recall 2
v001213,A4(2)x1. Actual party of recall 2
v001214,A4(2)x2. Accuracy of recall 2
v001215,A4a3. Hse name recall 3 - cand code
v001216,A4b3. Hse party recall 3
v001217,A4(3)x1. Actual party of recall 3
v001218,A4(3)x2. Accuracy of recall 3
v001219,B1. Party talked to R about campaign
v001220,B1a. Party that spoke to R about campgn
v001221,B1b. Anyone else talk to R about cands
v001222,B1c. Party send R mail about campaign
v001223,B1c1. Party that sent mail about campaig
v001224,B1d. Anyone else send mail about campaig
v001225,B2. Did R try to influence vote of other
v001226,B3. Did R display button/sticker/sign
v001227,B4. Did R go to meetings/rallies etc.
v001228,B5. Did R do any other campaign work
v001229,B6. Did R contribute to candidate
v001230,B6a. Party of candidate - R contribution
v001231,B7. Did R give money to party
v001232,B7a. Party - R contribution
v001233,B8. Did R give to group for/against cand
v001234,B9. Did anyone talk to R about registeri
v001235,B10. Did moral/relig groups discuss cmpa
v001236,B11. Clergy provide election information
v001237,B12. Did clergy encourage R to vote for
v001238,B12a1. Clergy endorsement 1
v001239,B12a2. Clergy endorsement 2
v001240,B12a3. Clergy endorsement 3
v001241,C1. Did R vote
v001242,C2. Was R registered
v001243,C3. Registered in county of IW?
v001244,C3a1. State of registration
v001244a,C3a2. County of registration (blank)
v001245,C4. Did R vote on election day or before
v001246,C4a. How long before election did R vote
v001247,C4b. Did R vote in person or absentee
v001248,C5. Did R vote for President?
v001249,C6. R vote cast for President
v001250,C6a. How strong R support Pres cand
v001251,C7. Timing of Pres vote decision
v001252a,C8(1). If R cld have cast more than one
v001252b,C8(2). If R cld have cast more than one
v001252c,C8(3). If R cld have cast more than one
v001253a,C9(1). Hse ckpt: vote in/out county
v001253b,C9(2). Hse ckpt: order of Dem/Rep names
v001254,C9a/C11a.T. In-county: vote for House?
v001255,C9b(1)/C11bx1.T. In-county House vote
v001256,C9b/(2)/C11bx2.T. In-Hse vote-cand code
v001257,C9b(3)/C11bx.T. In-House vote - party
v001258,C10a/C12a.T. Out-county: vote for House?
v001259,C10b1/C12b1.T. Out- House vote - cand co
v001260,C10b2/C12b2.T. Out- House vote - party
v001261,C10c/C12c.T. Out- party ment of Hse vote
v001262,C10x1/C12x1.T. Summ- Hose vote cand code
v001263,C10x2/C12x2.T. Summary- House vote party
v001264,C13(1). Sen ckpt: vote in/out county
v001265,C13(2). Sen ckpt: order of Dem/Rep names
v001266,C13a/C15a.T. In-county: vote for Senate?
v001267,C13b1/C15bx1.T. In county - Senate vote
v001268,C13b2/C15bx2.T. In county -Sen vote - ca
v001269,C13b3/C15bx3.T. In county- Sen vote - pa
v001270,C14a/C16a.T. Out-county:vote for Senate?
v001271,C14b1/C16b1.T. Out of county - Sen vote
v001272,C14b2/C16b2.T. Out of county - Senate vo
v001273,C14c/C16c.T. Out of county- party of Sen
v001274,C14x1/C16x1.T. Summ- Sen vote - cand cod
v001275,C14x2/C16x2.T. Summary- Sen vote - party
v001276,C17. Nonvoter - prefer any Pres cand?
v001277,C17a. Nonvoter- Pres cand preferred
v001278,C17b. Nonvoter-strength Pres cand pref
v001279,C18/C18.T. Nonvoter-prefer Hse cand?
v001280,C18a/C18a.T. Nonvoter-Hse cand pref
v001281,C18a1/C18a1.T.Nonvotr-Hse cand pref code
v001282,C18a2/C18a2.T.Nonvoter-Hse cand pref pty
v001283,C19a/C19.T. Nonvoter-pref Senate cand?
v001284,C19b/C19a.T. Nonvoter-Sen cand pref
v001285,C19b1/C19a1.T. Nonvotr-Sen cand pref cod
v001286,C19b2/C19a2.T. Nonvoter-Sen cand pref pt
v001287,(Blank)
v001288,(Blank)
v001289,(Blank)
v001290,(Blank)
v001291,C20. How fair was November election
v001292,D1a/D1a.T. Thermometer Clinton
v001293,D1b/D1b.T. Thermometer Gore
v001294,D1c/D1c.T. Thermometer GW Bush
v001295,D1d/D1d.T. Thermometer Nader
v001296,D1e/D1e.T. Thermometer Jesse Jackson
v001297,D1f/D1f.T. Thermometer former Pres Bush
v001298,D1g/D1g.T. Thermometer Dem House cand
v001299,D1h/D1h.T. Thermometer Rep House cand
v001300,D1j/D1j.T. Thermometer retiring Hse rep
v001300a,D1jx. Checkpt:Hse retiree also Sen cand?
v001301,D1k/D1k.T. Thermometer Dem Senate cand
v001302,D1m/D1m.T. Thermometer Rep Senate cand
v001303,D1n/D1n.T. Thermometer Ind House cand
v001303a,D1nx. Checkpoint: VT01 or VA05
v001304,D2a. Thermometer supreme court
v001305,D2b. Thermometer Congress
v001306,D2c. Thermometer military
v001307,D2d. Thermometer federal govt in Wash DC
v001308,D2e. Thermometer blacks
v001309,D2f. Thermometer whites
v001310,D2g. Thermometer conservatives
v001311,D2h. Thermometer liberals
v001312,D2j. Thermometer labor unions
v001313,D2k. Thermometer big business
v001314,D2m. Thermometer poor people
v001315,D2n. Thermometer people on welfare
v001316,D2p. Thermometer Hispanics
v001317,D2q. Thermometer Chrstn Fundamentalists
v001318,D2r. Thermometer women's movement
v001319,D2s. Thermometer older people
v001320,D2t. Thermometer environmentalists
v001321,D2u. Thermometer homosexuals
v001322,D2v. Thermometer Christian Coalition
v001323,D2w. Thermometer Catholics
v001324,D2x. Thermometer Jews
v001325,D2xx. Thermometer Protestants
v001326,D2y. Thermometer feminists
v001327,D2z. Thermometer Asian-americans
v001328,E1. Like anything- Dem House cand
v001329,E1a(1). #1 like Dem House candidate
v001330,E1a(2). #2 like Dem House candidate
v001331,E1a(3). #3 like Dem House candidate
v001332,E1a(4). #4 like Dem House candidate
v001333,E1a(5). #5 like Dem House candidate
v001334,E2. Dislike anything- Dem House cand
v001335,E2a(1). #1 dislike Dem House candidate
v001336,E2a(2). #2 dislike Dem House candidate
v001337,E2a(3). #3 dislike Dem House candidate
v001338,E2a(4). #4 dislike Dem House candidate
v001339,E2a(5). #5 dislike Dem House candidate
v001340,E3. Like anything- Repub House cand
v001341,E3a(1). #1 like Repub House candidate
v001342,E3a(2). #2 like Repub House candidate
v001343,E3a(3). #3 like Repub House candidate
v001344,E3a(4). #4 like Repub House candidate
v001345,E3a(5). #5 like Repub House candidate
v001346,E4. Dislike anything- Repub House cand
v001347,E4a(1). #1 dislike Repub House candidate
v001348,E4a(2). #2 dislike repun House candidate
v001349,E4a(3). #3 dislike Repub House candidate
v001350,E4a(4). #4 dislike Repub House candidate
v001351,E4a(5). #5 dislike Repub House candidate
v001352,E5. Checkpt: number of Hse cands
v001353a,E5a(1). 2 cands- either cand incumbent
v001353b,E5a(2). Cand iden as incum- 2 cand race
v001354,E5b(1). 1 cand- is candidate incumbent
v001355,E5b(2). Cand iden as incum- 1 cand race
v001356,E6. Party control House before election
v001357,E7. Party control Senate before election
v001358,F1. Appr/dissapr House incumbent
v001359,F1a. Strength approve House incumbent
v001360,F1b. Strength disappr House incumbent
v001361,F1x. Summary- approve/disapp Hse incumb
v001362,F2. Special action by incumbent
v001363,F3. R know #yrs Hse incumbent has serv
v001364,F3a. #yrs House incumbent has been in of
v001365,F3b. Incumbent more/less 12 yrs in offic
v001366,F4. House incumb kept in touch w/distric
v001367,F5. R follows govt and public affairs
v001368,G1a/G1a.T. R placement lib-con scale
v001369,G1b. Had to choose lib-con self-placemt
v001370,G1x. 3-category lib-con summary
v001371,G2/G2.T. Clinton placement lib-con scale
v001372,G3/G3.T. Gore placement lib-con scale
v001373,G3a/G3a.T. Gore-certain lib-con placemnt
v001374,G4/G4.T. Bush placement lib-con scale
v001375,G4a/G4a.T. Bush-certain lib-con placemnt
v001376,G5/G5.T. Buchanan placemnt lib-con scale
v001377,G5a/G5a.T. Buchanan-certain lib-con
v001378,G6. Ckpt: number of cands/VT01/VA05
v001378a,G6(1)/G6(1).T. Dem Hse cand placemt-lib
v001378b,G6.(2)/G6(2).T. #1 incum Ind cand place
v001379a,G6a1/G6a1.T. Dem Hse cand-crtn lib-con
v001379b,G6a2/G6a2.T. #1 incum Ind cand-crtn lib
v001380a,G7.(1)/G7(1).T. Rep Hse cand placmnt-lib
v001380b,G7.(2)/G7(2).T. #2 incum Ind cand-lib
v001381a,G7a1/G7a1.T. Rep Hse cand-certn lib-con
v001381b,G7a2/G7a2.T. #2 incum Ind cand lib-con
v001382,G8/G8.T. Dem Party placemnt lib-con scal
v001383,G9/G9.T. Repub Party placement lib-con
v001384,G10/G10.T. Reform Party placemnt lib-con
v001385,G11a. R placement- services/spend scale
v001386,G11a.T. R placemnt-services/spend branch
v001387,G11a1.T. How much reduce services/spend
v001388,G11a2.T. How much increase servics/spend
v001389,"G11a3.T. If serv/spend changed, would fa"
v001390,G11ax. PH Summary R serv/spend scale
v001390a,G11ax. Summary R serv/spend scale
v001391,G11b. Ckpt: number of cands/VT01/VA05
v001391a,G11b1. Dem Hse candidate on services/spe
v001391b,G11b2. #1 Ind incumbent Hse cand on serv
v001392a,G11b(1).T. Dem Hse cand on services/spen
v001392b,G11b(2).T. #1 Ind incumbent Hse cand on
v001393a,G11b1(1).T. Dem cand- how much reduce se
v001393b,G11b1(2).T. #2 Ind incumbnt Hse cand- ho
v001394a,G11b2(1).T. Dem Hse cand-how much incrse
v001394b,G11b2(2).T. #1 Ind incumbent Hse cand- h
v001395a,G11b3(1).T. Dem Hse cnd- if serv/spnd ch
v001395b,G11b3(2).T. #1 Ind inc Hse cand- if chng
v001396,G11bx1. PH Dem cand serv/spend summary
v001396a,G11bx2. PH Dem cand serv/spend summary
v001397a,G11c1. Repub House candidate on services
v001397b,G11c2. #2 Ind inc Hse cand on services/s
v001398a,G11c(1).T. Rep Hse cand on services/spen
v001398b,G11c(2).T. #2 Ind incumbent Hse cand on
v001399a,G11c1(1).T. Rep Hse cand- how much reduc
v001399b,G11c1(2).T. #2 Ind incumbent Hse cand- h
v001400a,G11c2(1).T. Rep Hse cand-how much incrse
v001400b,G11c2(2).T. #2 Ind incumbent Hse cand- h
v001401a,G11c3(1).T. Rep Hse cand- if serv/spend
v001401b,G11c3(2).T. #2 Ind incumbt Hse cand- if
v001402,G11cx1. PH Summary Rep cand serv/spend
v001402a,G11cx2. Summary Rep cand serv/spend
v001403,G12/G12.T. R placement- abortion scale
v001404,G12a. How important is abortion issue to
v001405,G12b. Checkpoint: number of cands/VT01/V
v001405a,G12b1/G12b1.T. Dem Hse cand placmt on ab
v001405b,G12b2/G12b2.T. #1 Ind inc cand plac on a
v001406a,G12b1(1)/G12b1(1).T. Dem Hse cand-cetain
v001406b,G12b1(2)/G12b1(2).T. #1 Ind inc cnd-cert
v001407a,G12c1/G12c1.T. Rep Hse cand placmt on ab
v001407b,G12c2/G12c2.T. #2 Ind inc cand placmt on
v001408a,G12c1(1)/G12c1(1).T. Rep Hse cand-certai
v001408b,G12c1(2)/G12c1(2).T. #2 Ind inc cnd-cert
v001409,G13. R thinks of themself as Republican
v001410,H1. R better/worse off in last year fina
v001411a,H1a. How much better off in last yer fin
v001411b,H1b. How much worse off last year financ
v001412,H1x. Summary of R's financial situation
v001412a,H1x1. Pre/Po Summary of R fin situation
v001413,H2. Put off medical or dental treatmnt i
v001413a,H2x. Pre/Po: Put off medical or dental
v001414,H3. R expects next year to be better/wor
v001415,H3a. How much better off next year finan
v001416,H3b. How much worse off next year financ
v001417,H3x. Summary: R financial expectations i
v001417a,H3x1. Pre/Po:Financial situation next yr
v001418,H4. How afraid is R of assault in next y
v001419,J1. R's attitude about serving on jury d
v001420,"J2a. Less govt, or more things governmen"
v001421,J2b. Strong govt to handle cmplx prbls o
v001422,J2c. Reason govt is bigger- meddlesome o
v001423,J2d. Better cooperative or self-reliant
v001424,J3. # times R watched jeopardy
v001425,J4. # times R watched wheel of fortune
v001426,J5. # times R watched morning news
v001427,J6. # times R watched daytime talk show
v001428,J7. Network news program R watches most
v001429,J8. How much can you trust the media
v001430,J9. Does R listen to political talk radi
v001431,J9a. How often does R listen to talk rad
v001432,J9b. How closely does R listen to talk r
v001433,J10. Does R have Internet or WWW access
v001434,J10a. Has R seen election info on Intern
v001435,J11. Important differences b/w Reps/Dems
v001436a,J11a1(1). #1 difference b/w Reps/Dems
v001436b,J11a1(2). #1 party refnce b/w Reps/Dems
v001436c,J11a2(1). #2 difference b/w Reps/Dems
v001436d,J11a2(2). #2 party refnce b/w Reps/Dems
v001436e,J11a3(1). #3 difference b/w Reps/Dems
v001436f,J11a3(2). #3 party refnce b/w Reps/Dems
v001436g,J11a4(1). #4 difference b/w Reps/Dems
v001436h,J11a4(2). #4 party refnce b/w Reps/Dems
v001436j,J11a5(1). #5 difference b/w Reps/Dems
v001436k,J11a5(2). #5 party refnce b/w Reps/Dems
v001436m,J11a6(1). #6 difference b/w Reps/Dems
v001436n,J11a6(2). #6 party refnce b/w Reps/Dems
v001437,K1a. Whites influence
v001438,K1b. Blacks influence
v001439,K1c. Hispanics influence
v001440,K1d. Asian-Americans influence
v001441,K1e. Jews influence
v001442,K1f. Protestants influence
v001443,K1g. Catholics influence
v001444,K1h. Men influence
v001445,K1j. Women influence
v001446a,K2a. Identify Trent Lott -standard
v001446b,K2a.E. Identify Trent Lott -experimental
v001447,K2ax. Summary identify Trent Lott
v001448,K2a1.E. Identify Trent Lott- DK probe us
v001449a,K2b. Identify William Rehnquist -standar
v001449b,K2b.E. Identify William Rehnquist -exper
v001450,K2bx. Summary identify William Rehnquist
v001451,K2b1.E. Identify William Rehnquist - DK
v001452a,K2c. Identify Tony Blair -standard
v001452b,K2c.E. Identify Tony Blair-experimental
v001453,K2cx. Summary identify Tony Blair
v001454,K2c1.E. Identify Tony Blair - DK probe u
v001455a,K2d. Identify Janet Reno -standard
v001455b,K2d.E. Identify Janet Reno -experimental
v001456,K2dx. Summary identify Janet Reno
v001457,K2d1.E. Identify Janet Reno -DK probe us
v001458,K3a. In what state does Bush live
v001459,K3a1. Respondent was probed for DK answe
v001460,K3b. What is Bush's religion
v001461,K3b1. Respondent was probed for DK answe
v001462,K4a. What state is Gore from
v001463,K4a1. Respondent was probed for DK answe
v001464,K4b. What is Gore's religion
v001465,K4b1. Respondent was probed for DK answe
v001466,K5a. In what state does Cheney live
v001467,K5a1. Respondent was probed for DK answe
v001468,K5b. What is Cheney's religion
v001469,K5b1. Respondent was probed for DK answe
v001470,K6a. In what state does Lieberman live
v001471,K6a1. Respondent was probed for DK answe
v001472,K6b. What is Lieberman's religion
v001473,K6b1. Respondent was probed for DK answe
v001474,K7. Volunteer work in last year
v001475,K8. Are people trustworthy
v001476,K9. People take advantage or act fairly
v001477,K10. People helpful or selfish
v001478,K11. Fav/opp laws protect against job di
v001479,K11a. How much favor law protecting homo
v001480,K11b. How much oppose law protecting hom
v001481,K11x. Summary protctng homosxls against
v001482,K12a. R placmnt crime -address social pr
v001482a,K12a.T. R placmnt crime -address social
v001483,K12a1.T. How much btr is approach -adres
v001484,K12a2.T. How much btr is approach -punis
v001485,"K12a3.T. If had to choose, which approac"
v001486,K12ax1. PH Summary- R placement on crime
v001486a,K12ax2. Summary- R placement on crime
v001487,K13. How worried is R about nuclear war
v001488,K14. How worried is R about conventional
v001489,K15a. Campn fin- protect govt from infl
v001490,K16. How should the financing of campaig
v001491,L5. Worked on community issue in last ye
v001492,L6. Contacted public official to express
v001493,L7. Attend commun meeting about issue in
v001494,L8. Is R a member of any organizations
v001495,L8a. How many organizations is R current
v001496,L8b. 1 org-how many hours per week spent
v001497,L8c. 1 org-do orgs try to influence gove
v001498,L8d. 1 org-does org try to influence sch
v001499,L8bb. 2+ org-how many hours per week spe
v001500,L8cc. 2+ org-does org try to inflnce gov
v001501,L8dd. 2+ org-does org try to inflnce sch
v001502,L8x1. Summary hours per week spent for o
v001503,L8x2. Summary org influence schools
v001504,L8x3. Summary org influence government
v001505,L9. Contributed to church or charity in
v001506,L10. Taken part in Protest or march in l
v001507,L10a. How many times protested/marched
v001508,M3a/M3a.T. Blks should overcome prejudic
v001509,M3b/M3b.T. Blacks have gotten less than
v001510,M3c/M3c.T. If blks wld try harder they c
v001511,M3d/M3d.T. Past discrim impacts blks tod
v001512,N1. R have opinion on strength of federa
v001513,N1a. Govt is getting too powerful or not
v001514,N1a1. Should govt become more powerful
v001515,N1b. Which party favors a strong federal
v001516,N2a/N2a.T. Does R have good undrstdg of
v001517,N2b/N2b.T. R well-qulfd to participate i
v001518,N2c/N2c.T. Could do good job in public o
v001519,N2d/N2d.T. Better informed about govt th
v001520,N3. Does R believe their vote matters
v001521,P1a/P1a.T. Society needs to give everyon
v001522,P1b/P1b.T. We've pushed equal rights too
v001523,P1c/P1c.T. We don't give everyone equal
v001524,P1d/P1d.T. Better if we worried less abo
v001525,P1e/P1e.T. OK if some people have more c
v001526,P1f/P1f.T. We'd have fewr probs if peopl
v001527,Q1a/Q1a.T. Public officials don't care
v001528,Q1b/Q1b.T. People dont have say in govt
v001529,Q1c/Q1c.T. Politics too complicated
v001530,Q2a/Q2a.T. New morals are causing societ
v001531,Q2b/Q2b.T. Should adjust views to chgd m
v001532,Q2c/Q2c.T. Less prblms if emphasize trad
v001533,Q2d/Q2d.T. Should tolerate other's moral
v001534,Q3a. How much can govt be trusted
v001535,Q4. How much of taxes does govt waste
v001536,Q5. Govt run by big intersts or for bene
v001537,Q6. How many in govt are crooked
v001538,Q7. Elections make govt pay attention
v001539,Q8. Attn govt pays to people when making
v001574,R2a/R2a.T. Hardworking- whites
v001575,R2b/R2b.T. Hardworking- blacks
v001576,R2c/R2c.T. Hardworking- Hispanic-America
v001577,R2d/R2d.T. Hardworking- Asian-American
v001578,R3a/R3a.T. Intelligence- whites
v001579,R3b/R3b.T. Intelligence- blacks
v001580,R3c/R3c.T. Intelligence- Hispanic-Americ
v001581,R3d/R3d.T. Intelligence- Asian-American
v001582,R4a/R4a.T. Trustworthy- whites
v001583,R4b/R4b.T. Trustworthy- blacks
v001584,R4c/R4c.T. Trustworthy- Hispanic-America
v001585,R4d/R4d.T. Trustworthy- Asian-American
v001586,R5a. Independence or respect for elders
v001587,R5b. Obedience or self-reliance
v001588,R5c. Curiosity or good manners
v001589,R5d. Considerate or well behaved
v001590,S1. Budget deficit lar/smal since 1992
v001591,S1a. Deficit much/somewhat smaller
v001591a,S1b. Deficit much/somewhat larger
v001592,S1x. Summary - budget deficit since 92
v001592a,S1x1. Summary pre & post - budget defici
v001593,S2. Spending on poor inc/dec since 92
v001594,S2a. Spend poor a lot/somwhat more/less
v001595,S2x. Summary - spending on poor since 92
v001595a,S2x1. Summary pre & post - spending on p
v001596,S3. Economy better/worse since 1992
v001597,S3a. Economy much/somewhat better
v001598,S3b. Economy much/somewhat worse
v001599,S3x. Summary - economy since 1992
v001599a,S3x1. Summary pre & post - econ since 92
v001600,S4. Clinton made economy better/worse si
v001601,S4a. Clinton made econ much/somewhat bet
v001602,S4b. Clinton made econ much/somewhat wor
v001603,S4x. Summary - Clinton made econ better
v001603a,S4x1. Summary pre & post - Clinton made
v001604,S5. Clinton admin hurt/help R personally
v001604a,S5x. Clinton admin hurt/help R
v001605,S6. U.S. more/less secure since 1992
v001606,S6a. U.S. much/somewhat more secure
v001607,S6b. U.S. much/somewhat less secure
v001608,S6x. Summary - U.S. security
v001608a,S6x1. Summary pre & post - U.S. security
v001609,S7. Clinton made U.S. more/less secure
v001610,S7a. Clinton made much/smwht more secure
v001611,S7b. Clinton made much/smwhat less secur
v001612,S7x. Summ-Clinton impact on U.S. securit
v001612a,S7x1. Summ pre & post- Clinton impact on
v001613,S8. U.S. crime rate better/wors since 92
v001614,S8a. U.S. crime rate much/smwht better
v001615,S8b. U.S. crime rate much/smwht worse
v001616,S8x. Summary - U.S. crime rate
v001616a,S8x1. Summary pre & post - U.S. crime ra
v001617,S9. Clinton made crime rate better/worse
v001618,S9a. Clinton made crime rate much/smwht
v001619,S9b. Clinton made crime rate much/smwht
v001620,S9x. Summ-Clinton impact on crime rate
v001620a,S9x1.Summ pre & post - Clinton impact on
v001621,S10. Moral climate better/worse since 92
v001622,S10a.Moral climate much/smwht better
v001623,S10b. Moral climate much/smwht worse
v001624,S10x. Summary - moral climate since 92
v001624a,S10x1. Summ pre & post - moral climate s
v001625,S11. Clinton made moral climate better/w
v001626,S11a. Clinton made moral clim mch/s bett
v001627,S11b. Clinton made moral clim mch/s wors
v001628,S11x. Summ-Clinton impact on moral clima
v001628a,S11x1.Summ pre & post- Clinton impact on
v001629,S14a. Clinton makes R angry
v001629a,S14ax. Summ pre & post Clinton - angry
v001630,S14a1. How often Clinton makes R angry
v001630a,S14a1x. Summ pre & post - how often angr
v001631,S14b. Clinton makes R hopeful
v001631a,S14bx. Summ pre & post Clinton -hopeful
v001632,S14b1. How often Clinton make R hopeful
v001632a,S14b1x. Summ pre & post - how often hope
v001633,S14c. Clinton makes R afraid
v001633a,S14cx. Summ pre & post Clinton - afraid
v001634,S15c1. How often Clinton makes R afraid
v001634a,S14c1x. Summ pre & post - how often afra
v001635,S14d. Clinton makes R proud
v001635a,S14dx. Summ pre & post Clinton - proud
v001636,S14d1. How often Clinton makes R proud
v001636a,S14d1x. Summ pre & post - how often prou
v001637,S15a. Clinton trait - moral
v001637a,S15ax. Summ pre & post-Clinton trait - m
v001638,S15b. Clinton trait-cares about people
v001638a,S15bx. Summ pre & post-Clinton trait-car
v001639,S15c. Clinton trait - knowledgeable
v001639a,S15cx. Summ pre & post-Clinton knowledge
v001640,S15d. Clinton trait-strong leadership
v001640a,S15dx. Summ pre & post-Clinton leadershi
v001641,S15e. Clinton trait - dishonest
v001641a,S15ex. Summ pre & post-Clinton dishonest
v001642,S15f. Clinton trait - intelligent
v001642a,S15fx. Summ pre & post-Clinton-intellige
v001643,S15g. Clinton trait - out of touch
v001643a,S15gx. Summ pre & post-Clinton out of to
v001644,T1. Did R watch a Pres debate on tv
v001645,T1a. Did R watch an entire or just part
v001646,T2. Did R listen to campaign speeches or
v001647,T2a. How much did R listen to radio spee
v001648,T3/T3.T. How much attention to Pres camp
v001649,T4/T4.T. How much attention to Cong camp
v001650,"T5/T5.T. Two parties, no labels, or new"
v001651,T6. Is R satisfied with US Democracy
v001652,V1. Bush effect on US economy
v001653,V1a. How much better Bush made economy
v001654,V1b. How much worse Bush made economy
v001655,V1x. Summary: Bush effect on economy
v001656,V2. Bush made US more secure
v001657,V2a. Bush made US how much more secure
v001658,V2b. Bush made US how much less secure
v001659,V2x. Summary: Bush effect on security
v001660,V3. Bush effect on US crime rate
v001661,V3a. Bush made crime rate how mch better
v001662,V3b. Bush made crime rate how much worse
v001663,V3x. Summary: Bush effect on crime
v001664,V4. Bush effect on moral climate
v001665,V4a. Bush moral climate how much better
v001666,V4b. Bush moral climate how much worse
v001667,V4x. Summary: Bush effect on moral clima
v001668,V5a. Bush trait - moral
v001669,V5b. Bush trait - cares about people
v001670,V5c. Bush trait - knowledgeable
v001671,V5d. Bush trait - strong leadership
v001672,V5e. Bush trait - dishonest
v001673,V5f. Bush trait - intelligent
v001674,V5g. Bush trait - out of touch
v001675,Y5. Is R currently working
v001676a,"Y6a. Why is R not working, reason 1"
v001676b,"Y6b. Why is R not working, reason 2"
v001676c,"Y6c. Why is R not working, reason 3"
v001677,Y7. Workers: How satisfied is R with wor
v001678,Y7a. WRKS: Does R spend work time with p
v001679,Y8. WRKS: Rs coworkers looking out for
v001680,Y8a. WRKS: Do Rs coworkers try to take a
v001681,Y8b. WRKS: Do Rs coworkers treat others
v001682,Y8c. WRKS: Does honest describe Rs cowor
v001683,Y8d. WRKS:Racial diversity of Rs coworke
v001684,Y10. Laid off:Does R spend days alone/wi
v001685,Y11. LOff: Rs coworkers just looking ou
v001686,Y11a. LOff: Do Rs coworkers try to take
v001687,Y11b. LOff:Do Rs coworkers treat others
v001688,Y11c. LOFF: Does honest describe Rs cowo
v001689,Y15. Retired:Does R spend days alone/wit
v001690,Y16. RET:Rs coworker look out for thems
v001691,Y16a. RET:Did Rs coworkers try to take a
v001692,Y16b. RET:Were Rs coworkers respectful
v001693,Y16c. RET: Does honest describe Rs cowor
v001694,Y17x. Summary: R work with others
v001695,Y18x. Summary: co-workers look out for s
v001696,Y18ax. Summary: co-workers try to take a
v001697,Y18bx. Summary: co-workers treat others
v001698,Y18cx. Summary: co-workers honest
v001699,Z1. Person R discusses politics with: na
v001700,Z3. Person R discusses politics with: na
v001701,Z5. Person R discusses politics with: na
v001702,Z7. Person R discusses politics with: na
v001703,Z9. Is name 1 relative
v001704,Z9a. Is name 1 male or female
v001705,Z9b. Is name 1 coworker
v001706,Z9c. Does name 1 go to church with R
v001707,Z9d. Is name 1 a neighbor
v001708,Z10. How often does R discuss politics w
v001709,Z11. How much does name 1 know about pol
v001710,Z12. How name 1 voted in election
v001711,Z13. Is name 2 relative
v001712,Z13a. Is name 2 male or female
v001713,Z13b. Is name 2 coworker
v001714,Z13c. Does name 2 go to church with R
v001715,Z13d. Is name 2 a neighbor
v001716,Z14. How often does R discuss politics w
v001717,Z15. How much does name 2 know about pol
v001718,Z16. How name 2 voted in election
v001719,Z17. Is name 3 relative
v001720,Z17a. Is name 3 male or female
v001721,Z17b. Is name 3 coworker
v001722,Z17c. Does name 3 go to church with R
v001723,Z17d. Is name 3 a neighbor
v001724,Z18. How often does R discuss politics w
v001725,Z19. How much does name 3 know about pol
v001726,Z20. How name 3 voted in election
v001727,Z21. Is name 4 relative
v001728,Z21a. Is name 4 male or female
v001729,Z21b. Is name 4 coworker
v001730,Z21c. Does name 4 go to church with R
v001731,Z21d. Is name 4 a neighbor
v001732,Z22. How often does R discuss politics w
v001733,Z23. How much does name 4 know about pol
v001734,Z24. How name 4 voted in election
v001735,Z25. Has R worked with neighbor on commo
v001736,Z26. How satisfied is R with neighbrhood
v001737,Z27. Are neighbors just looking out for
v001738,Z27a. Do neighbors try to take advantage
v001739,Z27b. Do neighbors treat others w/respec
v001740,Z27c. Does honest describe neighbors
v001741,Z27d. What is the racial diversity of ne
v001742,Z28. How satisfying is Rs life
v001743a,ZZ1(1). Others present for interview
v001743b,ZZ1(2). Others present for interview
v001743c,ZZ1(3). Others present for interview
v001744,ZZ2. Rs cooperation
v001745,ZZ3. Rs knowledge of politics
v001746,ZZ4. Rs apparent intelligence
v001747,ZZ5. How suspicious did R seem
v001748,ZZ6. How great Rs interest in IW
v001749,ZZ7. How sincere did R seem
v001750,ZZ7a. Areas IWR doubted sincerity
v001751a,ZZ11(1). Rs reaction to IW
v001751b,ZZ11(2). Rs reaction to IW
v001751c,ZZ11(3). Rs reaction to IW
v001751d,ZZ11(4). Rs reaction to IW
v001751e,ZZ11(5). Rs reaction to IW
v001751f,ZZ11(6). Rs reaction to IW
v001751g,ZZ11(7). Rs reaction to IW
v001752,Post-Rand.C9(2).
v001753,Post-Rand.D2b-D2d.
v001754,Post-Rand.D2g.
v001755,Post-Rand.D2h.
v001756,Post-Rand.D2j.
v001757,Post-Rand.D2k.
v001758,Post-Rand.D2m.
v001759,Post-Rand.D2n.
v001760,Post-Rand.D3a.
v001761,Post-Rand.D3b.
v001762,Post-Rand.D3c.
v001763,Post-Rand.D3d.
v001764,Post-Rand.D3e.
v001765,Post-Rand.D3f.
v001766,Post-Rand.D3g.
v001767,Post-Rand.D3h.
v001768,Post-Rand.D3j.
v001769,Post-Rand.D3k.
v001770,Post-Rand.D3m.
v001771,Post-Rand.D3n.
v001772,Post-Rand.D3p.
v001773,Post-Rand.D3q.
v001774,Post-Rand.D3r.
v001775,Post-Rand.D3s.
v001776,Post-Rand.D3t.
v001777,Post-Rand.D3u.
v001778,Post-Rand.D3v.
v001779,Post-Rand.D3w.
v001780,Post-Rand.D3x.
v001781,Post-Rand.D3xx.
v001782,Post-Rand.D3y.
