Number,Name
v084412b,PostRandom.12b. Order abortion scenario: fatal health risk
v084412c,PostRandom.12c. Order abortion scenario: incest
v084412d,PostRandom.12d. Order abortion scenario: rape
v084412e,PostRandom.12e. Order abortion scenario: birth defect
v084412f,PostRandom.12f. Order abortion scenario: financial hardship
v084412g,PostRandom.12g. Order abortion scenario: 'wrong' gender
v084413,PostRandom.13. Order Presidential candidate abortion placemt
v084414a,PostRandom.14a. Order stereotype racial group BLACKS
v084414b,PostRandom.14b. Order stereotype racial group HISPANICS
v084414c,PostRandom.14c. Order stereotype racial group ASIANS
v084415,PostRandom.15. Question placement R1/R8
v084416a,PostRandom.16a. Order federal government affects: angry
v084416b,PostRandom.16b. Order federal government affects: hopeful
v084416c,PostRandom.16c. Order federal government affects: afraid
v084416d,PostRandom.16d. Order federal government affects: proud
v084417a,PostRandom.17a. Order war questions: war in Afghanistan
v084417b,PostRandom.17b. Order war questions: war in Iraq
v084417c,PostRandom.17c. Order war questions: war on terror
v084418,PostRandom.18. VERSION 1A/1B/2A/2B nominee/winner affects
v084419,PostRandom.19. VERSION 2A/VERSION 2B bailout question
v084420,PostRandom.20. Order party favorableness placements
v084500,PostCand.0. Candidate preload failure
v084501,PostCand.1. House Democratic candidate NAME
v084501a,PostCand.1a. House Democratic candidate CODE
v084501b,PostCand.1b. House Democratic candidate GENDER
v084502,PostCand.2. House Republican candidate NAME
v084502a,PostCand.2a. House Republican candidate CODE
v084502b,PostCand.2b. House Republican candidate GENDER
v084503,PostCand.3. House independent/3rd-party candidate NAME
v084503a,PostCand.3a. House independent/3rd party candidate CODE
v084503b,PostCand.3b. House independent/3rd party candidate GENDER
v084504,PostCand.4. House incumbent NAME
v084504a,PostCand.4a. House incumbent CODE
v084504b,PostCand.4b. House incumbent GENDER
v084505,PostCand.5. Senate Democratic candidate NAME
v084505a,PostCand.5a. Senate Democratic candidate CODE
v084505b,PostCand.5b. Senate Democratic candidate GENDER
v084506,PostCand.6. Senate Repubican candidate NAME
v084506a,PostCand.6a. Senate Republican candidate CODE
v084506b,PostCand.6b. Senate Republican candidate GENDER
v084507,PostCand.7. Senate independent/3rd-party candidate NAME
v084507a,PostCand.7a. Senate independent/3rd party candidate CODE
v084507b,PostCand.6b. Senate independent/3rd party candidate GENDER
v084508,PostCand.8. Senator not running in state with race NAME
v084508a,PostCand.8a. Senate not running in state with race CODE
v084508b,PostCand.8b. Senate not running in state with race GENDER
v084509,PostCand.9. Senator 1 in state without race NAME
v084509a,PostCand.9a. Senator 1 in state without race CODE
v084509b,PostCand.9b. Senator 1 in state without race GENDER
v084510,PostCand.10. Senator 2 in state without race NAME
v084510a,PostCand.10a. Senator 2 in state without race CODE
v084510b,PostCand.10b. Senator 2 in state without race GENDER
v084511,"PostCand.11. 2nd Democratic Senate candidate NAME (MS,WY)"
v084512,"PostCand.12. 2nd Republican Senate candidate NAME (MS,WY)"
v084513,PostCand.13. House type race
v084514,PostCand.14. Senate type race
v085001a,A1a. Interested in following campaigns [VERSION OLD]
v085001b,A1b. Interested in following campaigns [VERSION NEW]
v085002,A2a1. Watch campaign programs on TV [OLD]
v085002a,A2a2. How many campaign programs on TV [OLD]
v085003,A2a3. Attention to TV news about Presidential campaign [OLD]
v085004,A2b1. Read about Presidential campaign in magazines [OLD]
v085004a,A2b2. How many Pres campaign articles in magazines [OLD]
v085005,A2b3. Attention to magazine about Pres campaign [OLD]
v085006,A2c1. Hear radio speeches/discussn about Pres campaign [OLD]
v085006a,A2c2. How many radio speech/discussn abt Pres campaign [OLD]
v085007,A2c3. Attention to radio about Presidential campaign [OLD]
v085008,A2d1. Read about campaign in newspaper [OLD]
v085008a,A2d2. How many stories about campaign in newspaper [OLD]
v085009,A2d3. Attention to newspaper about Pres campaign [OLD]
v085010,A2e1. View/hear internet information abt Pres campaign [OLD]
v085010a,A2e2. How often internet info about Pres campaign [OLD]
v085011,A2e3. Attention to internet info about Pres campaign [OLD]
v085012,A2f. General attention to Presidential campaign news [OLD]
v085013,A3a1. Watch campaign programs on TV [NEW]
v085013a,A3a2. How many campaign programs on TV [NEW]
v085014,A3a3. Attention to TV news about Presidential campaign [NEW]
v085015,A3b1. Read about Presidential campaign in magazines [NEW]
v085015a,A3b2. How many Pres campaign articles in magazines [NEW]
v085016,A3b3. Attention to magazine about Pres campaign [NEW]
v085017,A3c1. Hear radio speeches/discussn about Pres campaign [NEW]
v085017a,A3c2. How many radio speech/discussn abt Pres campaign [NEW]
v085018,A3c3. Attention to radio about Presidential campaign [NEW]
v085019,A3d1. Read about Presidential campaign in newspaper [NEW]
v085019a,A3d2. How many stories abt Presc ampaign in newspaper [NEW]
v085020,A3d3. Attention to newspaper about Pres campaign [NEW]
v085021,A3e1. View/hear internet information abt Pres campaign [NEW]
v085021a,A3e2. How often internet info about Pres campaign [NEW]
v085022,A3e3. Attention to internet info about Pres campaign [NEW]
v085023,A3f. General attention to Presidential campaign news [NEW]
v085024,A4. How often trust the media to report news fairly
v085025,B1. Did party contact R about 2008 campaign
v085025a,B1a. Which party contacted R about 2008 campaign
v085026,B2. Did anyone other than parties contact R about campaign
v085027,B2_. HISPANIC (PRELOAD)
v085027a,B2a. LATINO Rs: Was contact by Latino person(s)
v085027b,B2b. LATINO Rs: Was contact in Spanich or English
v085028,B3. Anyone talk to R abt registering or getting out to vote
v085029,B4. R talk to anyone about voting for or against a candidate
v085030,"B5. R go to any political meetings, rallies, speeches"
v085031,B6. R wear campaign button or post sign or bumper sticker
v085032,B7. R do any (other) work for party or candidate
v085033,B8. R contribute money to specific candidate campaign
v085033a,B8a. Party of candidate for whom R contributed money
v085034,B9. R contribute money to political party
v085034a,B9a. Party to which R contributed
v085035,B10. R contribute to any other group for/against a candidate
v085036a,C1a. R vote turnout [OLD]
v085036b,C1b1. R usually vote during the past 6 years [NEW]
v085036c,C1b2. R plan to vote during 6 months before election [NEW]
v085036d,C1b3. R vote turnout [NEW]
v085036e,"C1b3a. If not sure whether voted, did R probably vote [OLD]"
v085036x,C1x. SUMMARY: R VOTE TURNOUT [OLD and NEW]
v085037,C2. R registered to vote in 2008 election
v085038,C4. R registered to vote in preload county (residence)
v085038a,C4a2. State of R Registration
v085038b,C4a1. County of R Registration
v085039a,C4x1. SUMMARY: REPORTED VOTE AND REGISTRATION STATUS
v085039b,C4x2. SUMMARY: SENATE RACE STATUS
v085039c,"C4x3. SUMMARY: VOTE, REGISTRATION, AND SENATE RACE STATUS"
v085040,C4x4. CORRECTED CONGRESSIONAL DISTRICT
v085041,C4x5. SUMMARY: INCORRECT CONGRESSIONAL DISTRICT ASSIGNMENT
v085042,C5. Did R vote on election day or before election day
v085042a,C5a. How many days before election did R vote
v085043,C5a1. Did R vote in person or by absentee ballot
v085044,C6. Did R vote for candidate for President
v085044a,C6a. For whom did R vote for President
v085044b,C6a1. Preference strong for candidate for whom R voted
v085045,C6b. How long before election R made decision Pres vote
v085046,C6c. NONVOTER: Did R prefer candidate for President
v085046a,C6c1. NONVOTER: Who did R prefer for President
v085046b,C6c2. NONVOTER: Preference strong for Pres candidate
v085047,C7. Ballot Card Type
v085048,C7a1. Did R vote for House of Representatives
v085049a,C7a2. REGISTERED IN PRELOAD COUNTY: R's vote for House
v085049b,C7a3. NOT REGISTERED IN PRELOAD COUNTY: R's vote for House
v085049x,C7a3x1. SUMMARY: Party of R's vote for House
v085050x,C7a3x1. SUMMARY: House vote candidate number
v085051,C7b1. NONVOTER: Did R prefer House candidate
v085052,C7b1a. NONVOTER: Who did R prefer for House election
v085053,C8a1. Did R vote for Senate
v085054a,C8a1a. REGISTERED IN PRELOAD COUNTY: R's vote for Senate 1
v085054b,C8a1b. REGISTERED IN PRELOAD COUNTY: R's vote for Senate 2
v085055,C8a2a. NOT REGISTERED IN PRELOAD COUNTY: R's vote Senate 1
v085056a,C8a1x1. SUMMARY: Party of R's vote for Senate 1
v085056b,C8a1x2. SUMMARY: Party of R's vote for Senate 2
v085057a,C8a2x1. SUMMARY: Senate vote 1 candidate number
v085057b,C8a2x2. SUMMARY: Senate vote 2 candidate number
v085058,C8b1. NONVOTER: Did R prefer Senate candidate
v085059,C8b1a1. NONVOTER: Who did R prefer for Senate election 1
v085059x,C8b1a1x. SUMMARY: Senate nonvoter pref 1 candidate number
v085060,C8b1a2. NONVOTER: Who did R prefer for Senate election 2
v085060x,C8b1a2x. SUMMARY: Senate nonvoter pref 1 candidate number
v085061,C9. Is R optimistic or pessimisted about personal future
v085061a,C9a.How optimistic is R about personal future
v085061b,C9b.How pessimistic is R about personal future
v085061c,C9c. Does R lean toward optimism or pessimism about self
v085061x,C9x. SUMMARY: PERSONAL OPTIMISM
v085062,C10. Is R optimistic or pessimistic about the U.S.
v085062a,C10a. How optimistic is R about the U.S.
v085062b,C10b. How pessimistic is R about the U.S.
v085062c,C10c. Does R lean toward optimism/pessimism about U.S.
v085062x,C10x. SUMMARY: OPTIMISM/PESSIMISM ABOUT THE U.S.
v085063a,Dia. Feeling thermometer: President George W. Bush
v085063b,D1b. Feeling thermometer: Democratic Presidential candidate
v085063c,D1c. Feeling thermometer: Republican Presidential candidate
v085063d,D1d. Feeling thermometer: CINDY MCCAIN
v085063e,D1e. Feeling thermometer: MICHELLE OBAMA
v085063f,D1f. Feeling thermometer: HOUSE DEMOCRATIC CANDIDATE
v085063g,D1g. Feeling thermometer: HOUSE REPUBLICAN CANDIDATE
v085063h,D1h. Feeling thermometer: HOUSE IND/3rd-PARTY CANDIDATE
v085063j,D1j. Feeling thermometer: SENATE DEMOCRATIC CANDIDATE
v085063k,D1k. Feeling thermometer: SENATE REPUBLICAN CANDIDATE
v085063m,D1m. Feeling thermometer: SENATE IND/3rd-PARTY CANDIDATE
v085063n,D1m. Feeling thermometer: SENATOR 1 IN STATE WITHOUT RACE
v085063p,D1p. Feeling thermometer: SENATOR 2 IN STATE WITHOUT RACE
v085063q,D1q. Feeling thermometer: NONRUNNING SENATOR IN STATE W/RACE
v085063r,D1r. Feeling thermometer: 2nd DEMOCRATIC SENATE CANDIDATE
v085063s,D1s. Feeling thermometer: 2nd REPUBLICAN SENATE CANDIDATE
v085063t,D1t. Feeling thermometer: JOE BIDEN
v085063u,D1u. Feeling thermometer: SARAH PALIN
v085063v,D1v. Feeling thermometer: HILLARY CLINTON
v085064a,D2a. Feeling thermometer: HISPANICS
v085064b,D2b. Feeling thermometer: CHRISTIAN FUNDAMENTALISTS
v085064c,D2c. Feeling thermometer: CATHOLICS
v085064d,D2d. Feeling thermometer: FEMINISTS
v085064e,D2e. Feeling thermometer: FEDERAL GOVERNMENT IN WASHINGTON
v085064f,D2f. Feeling thermometer: JEWS
v085064g,D2g. Feeling thermometer: LIBERALS
v085064h,D2h. Feeling thermometer: MIDDLE CLASS PEOPLE
v085064j,D2j. Feeling thermometer: LABOR UNIONS
v085064k,D2k. Feeling thermometer: POOR PEOPLE
v085064m,D2m. Feeling thermometer: THE MILITARY
v085064n,D2n. Feeling thermometer: BIG BUSINESS
v085064p,D2p. Feeling thermometer: PEOPLE ON WELFARE
v085064q,D2q. Feeling thermometer: CONSERVATIVES
v085064r,D2r. Feeling thermometer: WORKING CLASS PEOPLE
v085064s,D2s. Feeling thermometer: ENVIRONMENTALISTS
v085064t,D2t. Feeling thermometer: THE U.S. SUPREME COURT
v085064u,D2u. Feeling thermometer: GAY MEN AND LESBIANS (HOMOSEXUALS)
v085064v,D2v. Feeling thermometer: ASIAN-AMERICANS
v085064w,D2w. Feeling thermometer: CONGRESS
v085064y,D2y. Feeling thermometer: BLACKS
v085064z,D2z. Feeling thermometer: SOUTHERNERS
v085065a,D3a. Feeling thermometer: ILLEGAL IMMIGRANTS
v085065b,D3b. Feeling thermometer: RICH PEOPLE
v085065c,D3c. Feeling thermometer: WHITES
v085065d,D3d. Feeling thermometer: ISRAEL
v085065e,D3e. Feeling thermometer: MUSLIMS
v085065f,D3f. Feeling thermometer: HINDUS
v085065g,D3g. Feeling thermometer: CHRISTIANS
v085065h,D3h. Feeling thermometer: ATHEISTS
v085066,E1a. Know party with most members in House before election
v085067,E1b. Know party with most members in Senate before election
v085068,E2. Approve/disapprove of House incumbent
v085068a,E2a. How much approve House incumbent
v085068b,E2b. How much disapprove House incumbent
v085068x,E2x. SUMMARY: APPROVE/DISAPPROVE HOUSE INCUMBENT
v085069,E3. How good a job does House incumbent do
v085070,E4a. What is current unemployment rate
v085071,E4b. What is current average price of gas
v085072,E5a. Interest in politics and elections [VERSION OLD]
v085073a,E5b1. How close attn to politics and elections [VERSION NEW]
v085073b,E5b2. How often attn to politics and elections [VERSION NEW]
v085074,E6a. Favor or oppose reducing federal deficit
v085074a,E6a1. How strongly favor reducing deficit
v085074b,E6a2. How strongly oppose reducing deficit
v085074c,E6a3. Lean to favor or oppose deficit reduction
v085074x,E6a3x. SUMMARY: REDUCING THE BUDGET DEFICIT
v085075,E6b. Favor or oppose cut budget defict by raising taxes
v085075a,E6b1. How much favor cut budget defict by raising taxes
v085075b,E6b2. How much oppose cut budget defict by raising taxes
v085075c,E6b3. Lean to favor/oppose cut budg defict by raising taxes
v085075x,E6b3x. SUMMARY: REDUCE DEFICIT BY RAISING TAXES
v085076,E6c. Favor or oppose cut deficit by less military spending
v085076a,E6c1. How much favor cut deficit by less military spending
v085076b,E6c2. How much oppose cut deficit by less military spending
v085076c,E6c3. Lean favor/oppose cut deficit by less military spendg
v085076x,E6c3x. SUMMARY: CUT DEFICT BY REDUCING MILIT SPENDING
v085077,E6d. Favor or oppose cut deficit by cutting other programs
v085077a,E6d1. How much favor cut defict by cutting other programs
v085077b,E6d2. How much oppose cut defict by cutting other programs
v085077c,E6d3. Lean favor/oppose cut deficit by cutting other program
v085077x,E6d3x. SUMMARY: CUT DEFICIT BY CUTTING OTHER PROGRAMS
v085078a,F1a. U.S. policy goal: preventing nuclea weapons
v085078b,F1b. U.S. policy goal: defending human rights
v085078c,F1c. U.S. policy goal: strengthen United Nations
v085078d,F1d. U.S. policy goal: combat world hunger
v085078e,F1e. U.S. policy goal: protect American jobs
v085078f,F1f. U.S. policy goal: bring democracy to world
v085078g,F1g. U.S. policy goal: control illegal immigration
v085078h,F1h. U.S. policy goal: promote market economies abroad
v085078j,F1j. U.S. policy goal: combat intl terrorism
v085079,F2. Interest in issue of govt ensuring fair jobs for blacks
v085079a,F2a. Opinion about govt ensuring fair jobs for blacks
v085079b,F2a1. How much feel govt should ensure fair jobs for blacks
v085079c,F2a2. How much feel govt not ensure fair jobs for blacks
v085080,F3. Income gap today more or less than 20 years ago
v085080a,F3a. How much larger is income gap today
v085080b,F3b. How much smaller is income gap today
v085080x,F3x. SUMMARY: INCOME GAP COMPARED TO 20 YRS AGO
v085081,F4. Favor/oppose limits on foreign imports
v085082,F5. What should immigration levels be
v085083,F6. How likely immigration take away jobs
v085084,G1a. Liberal-Conservate: self placement
v085084a,"G1b. If had to choose, liberal or conservative"
v085085a,G2a. Liberal-conservative: Democratic House cand
v085085b,G2b. Liberal-conservative: Republican House cand
v085086,G3a. Abortion: self-placement [OLD]
v085087,G3b. How important is abortion issue [OLD]
v085088,G3c. Abortion: President placement [OLD]
v085089a,G3d1. Abortion: Democratic Pres cand placement [OLD]
v085089b,G3d2. Abortion: Republican Pres cand placement [OLD]
v085090a,G3e1. Abortion: Democratic House cand placement [OLD]
v085090b,G3e2. Abortion: Republican House cand placement [OLD]
v085091a,G3f1. Abortion: Democratic party placement [OLD]
v085091b,G3f2. Abortion: Republican party placement [OLD]
v085092,G4a. Abortion: favor/oppose when nonfatal health risk [NEW]
v085092a,G4a1. How much favor abortion for nonfatal health risk [NEW]
v085092b,G4a2. How much oppose abortn for nonfatal health risk [NEW]
v085092c,G4a3. Lean favor/opp abortion for nonfatal health risk [NEW]
v085092x,G4ax. SUMMARY: ABORTION WHEN NONFATAL HEALTH RISK [NEW]
v085093,G4b. Abortion: favor/oppose when fatal health risk [NEW]
v085093a,G4b1. How much favor abortion for fatal health risk [NEW]
v085093b,G4b2. How much oppose abortion for fatal health risk [NEW]
v085093c,G4b3. Lean favor/oppose abortion for fatal health risk [NEW]
v085093x,G4bx. SUMMARY: ABORTION WHEN FATAL HEALTH RISK [NEW]
v085094,G4c. Abortion: favor/oppose in incest cases [NW]
v085094a,G4c1. How much favor abortion in incest cases [NEW]
v085094b,G4c2. How much oppose abortion in incest cases [NEW]
v085094c,G4c3. Lean favor/oppose abortion in incest cases [NEW]
v085094x,G4cx. SUMMARY: ABORTION IN CASES OF INCEST [NEW]
v085095,G4d. Abortion: favor/oppose in rape cases [NEW]
v085095a,G4d1. How much favor abortion in rape cases [NEW]
v085095b,G4d2. How much oppose abortion in rape cases [NEW]
v085095c,G4d3. Lean favor/oppose abortion in rape cases [NEW]
v085095x,G4dx. SUMMARY: ABORTION IN CASES OF RAPE [NEW]
v085096,G4e. Abortion: favor/oppose in birth defect cases [NEW]
v085096a,G4e1. How much favor abortion in birth defect cases [NEW]
v085096b,G4e2. How much oppose abortion in birth defect cases [NEW]
v085096c,G4e3. Lean favor/oppose abortion in birth defect cases [NEW]
v085096x,G4ex. SUMMARY: ABORTION IN CASES OF BIRTH DEFECT [NEW]
v085097,G4f. Abortion: favor/oppose in financial hardshp cases [NEW]
v085097a,G4f1. How much favor abortion in finan hardship cases [NEW]
v085097b,G4f2. How much oppose abortion in finan hardship cases [NEW]
v085097c,G4f3. Lean fav/oppose abortion in finan hardship cases [NEW]
v085097x,G4fx. SUMMARY: ABORTION IN CASES OF FINANCIAL HARDSHIP [NEW]
v085098,G4g. Abortion: favor/oppose when child gender 'wrong' [NEW]
v085098a,G4g1. How much favor abortn when child gender 'wrong' [NEW]
v085098b,G4g2. How much oppose abortn when child gender 'wrong' [NEW]
v085098c,G4g3. Lean favor/opp abortn when child gender 'wrong' [NEW]
v085098x,G4gx. SUMMARY: ABORTION WHEN CHILD GENDER 'WRONG' [NEW]
v085099,G5a. Dem PC abortion: fav/opp if nonfatal health risk [NEW]
v085099a,G5a1. Dem PC favor abortion if nonfatal health risk [NEW]
v085099b,G5a2. Dem PC opp abortion if nonfatal health risk [NEW]
v085099c,G5a3. Dem PC lean abortion if nonfatal health risk [NEW]
v085099x,G5ax. SUMMARY: DEM PC ABORTION NONFATAL HEALTH RISK [NEW]
v085100,G5b. Dem PC abortn: fav/opp when child gender 'wrong' [NEW]
v085100a,G5b1. Dem PC favor abortion when child gender 'wrong' [NEW]
v085100b,G5b2. Dem PC oppose abortion when child gender 'wrong' [NEW]
v085100c,G5b3. Dem PC lean abortion when child gender 'wrong' [NEW]
v085100x,G5bx. SUMMARY: DEM PC ABORTION IF CHILD GENDER 'WRONG' [NEW]
v085101,G6a. Rep PC abortion: fav/opp if nonfatal health risk [NEW]
v085101a,G6a1. Rep PC favor abortion if nonfatal health risk [NEW]
v085101b,G6a2. Rep PC opp abortion if nonfatal health risk [NEW]
v085101c,G6a3. Rep PC lean abortion if nonfatal health risk [NEW]
v085101x,G6ax. SUMMARY: REP PC ABORTION NONFATAL HEALTH RISK [NEW]
v085102,G6b. Rep PC abortn: fav/opp when child gender 'wrong' [NEW]
v085102a,G6b1. Rep PC favor abortion when child gender 'wrong' [NEW]
v085102b,G6b2. Rep PC oppose abortion when child gender 'wrong' [NEW]
v085102c,G6b3. Rep PC lean abortion when child gender 'wrong' [NEW]
v085102x,G6bx. SUMMARY: REP PC ABORTION IF CHILD GENDER 'WRONG' [NEW]
v085103,H1. Should govt enourage/discourage outsourcing
v085103a,H1a. How much should govt encourage/discourage outsourcing
v085103x,H1x. SUMMARY: GOVT ENCOURAGE/DISCOURAGE OUTSOURCING
v085104,H2. Favor or oppose Social Security in stocks and bonds
v085104a,H2a. How much favor Social Security in stocks and bonds
v085104b,H2b. How much oppose Social Security in stocks and bonds
v085104c,H2c. Lean favor/oppose Social Security in stocks and bonds
v085104x,H2x. SUMMARY: INVEST SOCIAL SECURITY IN STOCKS AND BONDS
v085105,H3a. Govt bigger because too involved OR bigger problems
v085106,H3b. Need strong govt for complex problems OR free market
v085107,H3c. Less govt better OR more that govt should be doing
v085108,H4a. Ever discuss politics with family or friends [OLD]
v085108a,H4a1. Days in past week discussed politics [OLD]
v085109,H4b. Days in typical week discusses politics [NEW]
v085110,H5. White/black cands better suited as elected officials
v085110a,H5a. How much white/black cands better suited to be elected
v085110x,H5x. SUMMARY: WHITE/BLACK CANDS BETTER SUITED OFFICIALS
v085111,H6. White/black cand intell better for elected officials
v085111a,H6a. How much white/black intell better for elected offic
v085111x,H6x. SUMMARY: WHITE/BLACK CAND INTELL BETTER OFFICIALS
v085112a,H7a1. Better in foreign affairs: Dem man or woman in House
v085112b,H7a2. Better handle education: Dem man or woman in House
v085113a,H7b1. Better in foreign affairs: Repub man or woman in House
v085113b,H7b2. Better handle education: Repub man or woman in House
v085114,H8. How much influence do blacks have in U.S. politics
v085115,H9. How often has felt sympathy for blacks
v085116,H10. How often has felt admiration for blacks
v085117,H10. Hope the U.S. has a woman present in R's lifetime
v085118,J1. Important differences in what major parties stand for
v085119,J2. Is one of the parties more conservative than the other
v085119a,J2a. Which is the party that is more conservative
v085120,J3a. Office recognition: Speaker of the House (PELOSI)
v085120a,J3a1. Office recognition probe: Speaker of the House
v085121,J3b. Office recognition: Vice-President (CHENEY)
v085121a,J3b1. Office recognition probe: Vice-President
v085122,J3c. Office recognition: Prime Minister of England (BROWN)
v085122a,J3c1. Office recognition probe: Prime Minister of England
v085123,J3d. Office recognition: US Supreme Ct Chf Justice (ROBERTS)
v085123a,J3d1. Office recognition probe: US Supreme Ct Chief Justice
v085124,J4a. Has R done community work in past 12 months
v085125,J4b. Has R contacted official to express view in past 12 mos
v085126,J4c. Did R attend meeting on school/commun issue past 12 mos
v085127,J5a. Number of organizations in which R is a member
v085128,J6. Has R done any volunteer work in past 12 months
v085129,J7. Has R contributed to church or charity in past 12 months
v085130,J8. Has R been an active member at place of worship
v085130a,J8a. Has R planned or chaired meeting at place of worship
v085130b,J8b. Has R given speech/presentation at place of worship
v085131,J9a. Working status
v085131a,J9a. WORKING Rs: Has R given speech/presentation at work
v085131b,J9b. WORKING Rs: Has R planned or chaired meeting at work
v085132,J9a. Black respondent
v085133,K1a. BLACKS Rs: life be affected by what happens to blacks
v085133a,K1a1. BLACK Rs: amt life affected by what happens to blacks
v085134,K1b. HISPANIC (PRELOAD)
v085135,K1b. HISPANIC Rs: life affected by what happens to Hispanics
v085135a,K1b1. HISPANIC Rs: amt life affect by what happens to Hisps
v085136,K2a. Do women seek equality or special favors
v085137,K2b. Do women miss out on jobs because of discrimination
v085138,K2c. Do women's harassment complaints cause more trouble
v085139,L1a. Agree/disagree: world is changing and we should adjust
v085140,L1b. Agree/disagree: newer lifestyles breaking down society
v085141,L1c. Agree/disagree: be more tolerant of other moral stds
v085142,L1d. Agree/disagree: more emphasis on traditionl family ties
v085143,L2a. Agree/disagree: blacks shd work way up w/o special fav
v085144,L2b. Agree/disagree: past slavery make more diff for blacks
v085145,L2c. Agree/disagree: blacks have gotten less than deserve
v085146,L2d. Agree/disagree: blacks must try harder to get ahead
v085147a,M1a1. How often trust govt in Wash to do what is right [OLD]
v085147b,M1a2. How oft trust govt in Wash to make fair decision [NEW]
v085148,M1b. Govt run by a few big interests or for benefit of all
v085149,M1c. Does government waste much tax money
v085150,M1d. How many in government are crooked
v085151a,M2a1. Politics/govt too complicatd to understand [VERSION C]
v085151b,M2a2. Good understanding of political issues [VERSION C]
v085151c,M2a3. Publ officials dont care what people think [VERSION C]
v085151d,M2a4. Have no say about what govt does [VERSION C]
v085152a,M2b1. Politics/govt too complicatd to understand [VERSION D]
v085152b,M2b2. Good understanding of political issues [VERSION D]
v085152c,M2b3. Publ officials don't care what peopl think [VERSION D]
v085152d,M2b4. Have no say about what govt does [VERSION D]
v085153a,M3a1. Public officials don't care [VERSION OLD]
v085153b,M3a2. Public officials don't care [VERSION NEW]
v085154,M3b. Elections make govt pay ttention [VERSION NEW]
v085155,M4a. Working mother can bond as well as nonworking mother
v085156,M4b. Better if man achieves and woman takes care of home
v085157,M4a. For or against preferential hiring/promotion of blacks
v085157a,M4a1. Strength favor preferential hiring/promotion of blacks
v085157b,M4a2. Strength oppose preferential hiring/promotion blacks
v085158,N1a. Child trait more important: independence or respect
v085159,N1b. Child trait more important: curiosity or good manners
v085160,N1c. Child trait more important: obedience or self-reliance
v085161,N1d. Child trait more important: considerate or well-behaved
v085162,N2a. Society should make sure everyone has equal opporunity
v085163,N2b. We have gone too far pushing equal rights
v085164,N2c. Its a big problem that we dont give equal chance to all
v085165,N2d. We'd be better off if worried less about equality
v085166,N2e. Not a big problem is some have more chance in life
v085167,N2f. If people were treated more fairly would be fewer probs
v085168,"P1a. Does R have opinions about many, some or few things"
v085169,P1b. Does R have fewer or more opinions than average person
v085169a,P1b1. R have a lot or somewhat fewer opinions than average
v085169b,P1b2. R have a lot or somewhat more opinions than average
v085169x,P1bx. SUMMARY: R MORE OR FEWER OPINIONS THAN AVERAGE PERSON
v085170,P2a. R like responsibility for handling a lot ofthinking
v085170a,P2a1. How much R likes responsibility for thinking
v085170b,P2a2. How much R dislikes responsibility for thinking
v085170x,P2ax. SUMMARY: LIKES OR DISLIKES RESPONSIBLITY FOR THINKING
v085171,P3. Does R prefer simple problems or complex problems
v085172,P4. How much can people change the kind of person they are
v085173,P5. How likely is an earthly catastrophe in next 100 years
v085174a,Q1a. Stereptype: Whites hardworking
v085174b,Q1b. Stereptype: Blacks hardworking
v085174c,Q1c. Stereptype: Hispanics hardworking
v085174d,Q1d. Stereptype: Asians hardworking
v085175a,Q2a. Stereptype: Whites intelligent
v085175b,Q2b. Stereptype: Blacks intelligent
v085175c,Q2c. Stereptype: Hispanics intelligent
v085175d,Q2d. Stereptype: Asians intelligent
v085176,Q3a1. Most important issue to R personally
v085177,Q3a2. 2nd most important issue to R personally
v085178,Q3b1. Most important political problem
v085179,Q3b2. 2nd most important political problem
v085180,Q3b3. Which party best: most important political problem
v085181,Q3b4. Which party best: 2nd most important political problem
v085182,Q4. Does/doesn't make a difference who is in power
v085183,Q5. Does/doesn't make a difference who one votes for
v085184,Q6. How good a job govt in Washington has done past 4 years
v085185,Q7. Does any party represent R's views reasonably well
v085185a,Q7a. Which party represents R's views reasonably well
v085186,Q8. Does any 2008 Pres cand represent R's view reasonab well
v085186a,Q8a. Which 2008 Pres cand represents R's view reasonab well
v085187a,Q9a1. Like-dislike: Democratic Party
v085187b,Q9a2. Like-dislike: Republican Party
v085188a,Q9b1. Like-dislike: John McCain
v085188b,Q9b2. Like-dislike: Barack Obama
v085189a,Q10a1. Left-right: Democratic Party
v085189b,Q10a2. Left-right: Republican Party
v085190a,Q10b1. Left-right: John McCain
v085190b,Q10b2. Left-right: Barack Obama
v085191,Q10c. Left-right: self
v085192,Q11. Were there major differences between Pres cands
v085193,Q12. How closely did R follow the election campaign
v085194,Q13. How satisfied with way democracy works in the U.S.
v085195,Q14_. PRESIDENTIAL CANDIDATE FOR WHOM R VOTED
v085196,Q14. Did R consider voting for any other Presidential cand
v085196a,Q14a. #1 Which other Pres cand(s) did R consider voting for
v085196b,Q14b. #2 Which other Pres cand(s) did R consider voting for
v085197,Q15. Were there any Pres cands R would never vote for
v085197a,Q15a. #1 Which were the Pres cands R would never vote for
v085197b,Q15b. #2 Which were the Pres cands R would never vote for
v085197c,Q15c. #3 Which were the Pres cands R would never vote for
v085198,R1. Federal govt pose an threat to citizens [PLACEMENT 1]
v085199a,R2a. How likely is R to: join in a protest march or rally
v085199b,R2b. How likely is R to: attend a city or school board meetg
v085199c,R2c. How likely is R to: sign internet petition about issue
v085199d,R2d. How likely is R to: sign paper petition about issue
v085199e,R2e. How likely is R to: give money to religious organizatn
v085199f,R2f. How likely is R to: give money to social/polit organizn
