,id,label,value
7158,v043409a,"G. $13,000-$14,999",7
8115,v043409a,"H. $15,000-$16,999",8
993,v043409a,"J. $17,000-$19,999",9
1051,v043409a,"K. $20,000-$21,999",10
11115,v043409a,"M. $22,000-$24,999",11
12112,v043409a,"N. $25,000-$29,999",12
13111,v043409a,"P. $30,000-$34,999",13
14105,v043409a,"Q. $35,000-$39,999",14
1559,v043409a,"R. $40,000-$44,999",15
1620,v043409a,"S. $45,000-$49,999",16
1717,v043409a,"T. $50,000-$59,999",17
1816,v043409a,"U. $60,000-$69,999",18
1914,v043409a,"V. $70,000-$79,999",19
2010,v043409a,"W. $80,000-$89,999",20
21105,v043409a,"X. $90,000-$104,999",21
22104,v043409a,"Y. $105,000-$119,000",22
23104,v043409a,"Z. $120,000 and over",23
2481,v043409a,IMPOSSIBLE TO ESTIMATE,98
2521,v043409a,(No Data),.
7410,v043410,97 and older,97
7510,v043410,Hard to guess {SPECIFY},98
1560,v043411,Male,1
2482,v043411,Female,2
1561,v043412,Low - probably less than high school diploma,1
2483,v043412,Probably has a high school diploma but,2
3355,v043412,Probably a little college,3
4326,v043412,Probably a college degree,4
5244,v043412,Hard to guess {SPECIFY},8
1562,v043413a,Negative - general,10
2484,v043413a,Negative - too long,11
3356,v043413a,Negative - too complicated,12
4327,v043413a,Negative - boring/tedious/repetitious,13
5245,v043413a,R wanted to stop before interview completed. After,15
6200,v043413a,R complained and/or interviewer observed that R was,20
7159,v043413a,R complained and/or interviewer observed that R was,22
8116,v043413a,R expressed (especially repeatedly) doubts/apologies/,30
994,v043413a,R expressed (especially repeatedly) doubts/apologies/,31
1052,v043413a,R was agitated or stressed by interview PROCESS,40
11116,v043413a,R became angry at interview CONTENT,41
12113,v043413a,R became concerned about sampling purpose or bias:,45
13112,v043413a,R could not read Respondent Booklet,50
14106,v043413a,R appeared to enjoy the interview (R was cooperative,70
1563,v043413a,Neutral or no feedback (1st mention only,80
1564,v043413b,Negative - general,10
2485,v043413b,Negative - too long,11
3357,v043413b,Negative - too complicated,12
4328,v043413b,Negative - boring/tedious/repetitious,13
5246,v043413b,R wanted to stop before interview completed. After,15
6201,v043413b,R complained and/or interviewer observed that R was,20
7160,v043413b,R complained and/or interviewer observed that R was,22
8117,v043413b,R expressed (especially repeatedly) doubts/apologies/,30
995,v043413b,R expressed (especially repeatedly) doubts/apologies/,31
1053,v043413b,R was agitated or stressed by interview PROCESS,40
11117,v043413b,R became angry at interview CONTENT,41
12114,v043413b,R became concerned about sampling purpose or bias:,45
13113,v043413b,R could not read Respondent Booklet,50
14107,v043413b,R appeared to enjoy the interview (R was cooperative,70
1565,v043413b,(No Data),.
1566,v043413c,Negative - general,10
2486,v043413c,Negative - too long,11
3358,v043413c,Negative - too complicated,12
4329,v043413c,Negative - boring/tedious/repetitious,13
5247,v043413c,R wanted to stop before interview completed. After,15
6202,v043413c,R complained and/or interviewer observed that R was,20
7161,v043413c,R complained and/or interviewer observed that R was,22
8118,v043413c,R expressed (especially repeatedly) doubts/apologies/,30
996,v043413c,R expressed (especially repeatedly) doubts/apologies/,31
1054,v043413c,R was agitated or stressed by interview PROCESS,40
11118,v043413c,R became angry at interview CONTENT,41
12115,v043413c,R became concerned about sampling purpose or bias:,45
13114,v043413c,R could not read Respondent Booklet,50
14108,v043413c,R appeared to enjoy the interview (R was cooperative,70
1567,v043413c,(No Data),.
1568,v043413d,Negative - general,10
2487,v043413d,Negative - too long,11
3359,v043413d,Negative - too complicated,12
4330,v043413d,Negative - boring/tedious/repetitious,13
5248,v043413d,R wanted to stop before interview completed. After,15
6203,v043413d,R complained and/or interviewer observed that R was,20
7162,v043413d,R complained and/or interviewer observed that R was,22
8119,v043413d,R expressed (especially repeatedly) doubts/apologies/,30
997,v043413d,R expressed (especially repeatedly) doubts/apologies/,31
1055,v043413d,R was agitated or stressed by interview PROCESS,40
11119,v043413d,R became angry at interview CONTENT,41
12116,v043413d,R became concerned about sampling purpose or bias:,45
13115,v043413d,R could not read Respondent Booklet,50
14109,v043413d,R appeared to enjoy the interview (R was cooperative,70
1569,v043413d,(No Data),.
1570,v043413e,Negative - general,10
2488,v043413e,Negative - too long,11
3360,v043413e,Negative - too complicated,12
4331,v043413e,Negative - boring/tedious/repetitious,13
5249,v043413e,R wanted to stop before interview completed. After,15
6204,v043413e,R complained and/or interviewer observed that R was,20
7163,v043413e,R complained and/or interviewer observed that R was,22
8120,v043413e,R expressed (especially repeatedly) doubts/apologies/,30
998,v043413e,R expressed (especially repeatedly) doubts/apologies/,31
1056,v043413e,R was agitated or stressed by interview PROCESS,40
11120,v043413e,R became angry at interview CONTENT,41
12117,v043413e,R became concerned about sampling purpose or bias:,45
13116,v043413e,R could not read Respondent Booklet,50
14110,v043413e,R appeared to enjoy the interview (R was cooperative,70
1571,v043413e,(No Data),.
1572,v043413f,Negative - general,10
2489,v043413f,Negative - too long,11
3361,v043413f,Negative - too complicated,12
4332,v043413f,Negative - boring/tedious/repetitious,13
5250,v043413f,R wanted to stop before interview completed. After,15
6205,v043413f,R complained and/or interviewer observed that R was,20
7164,v043413f,R complained and/or interviewer observed that R was,22
8121,v043413f,R expressed (especially repeatedly) doubts/apologies/,30
999,v043413f,R expressed (especially repeatedly) doubts/apologies/,31
1057,v043413f,R was agitated or stressed by interview PROCESS,40
11121,v043413f,R became angry at interview CONTENT,41
12118,v043413f,R became concerned about sampling purpose or bias:,45
13117,v043413f,R could not read Respondent Booklet,50
14111,v043413f,R appeared to enjoy the interview (R was cooperative,70
1573,v043413f,(No Data),.
1574,v043413g,Negative - general,10
2490,v043413g,Negative - too long,11
3362,v043413g,Negative - too complicated,12
4333,v043413g,Negative - boring/tedious/repetitious,13
5251,v043413g,R wanted to stop before interview completed. After,15
6206,v043413g,R complained and/or interviewer observed that R was,20
7165,v043413g,R complained and/or interviewer observed that R was,22
8122,v043413g,R expressed (especially repeatedly) doubts/apologies/,30
9100,v043413g,R expressed (especially repeatedly) doubts/apologies/,31
1058,v043413g,R was agitated or stressed by interview PROCESS,40
11122,v043413g,R became angry at interview CONTENT,41
12119,v043413g,R became concerned about sampling purpose or bias:,45
13118,v043413g,R could not read Respondent Booklet,50
14112,v043413g,R appeared to enjoy the interview (R was cooperative,70
1575,v043413g,(No Data),.
1576,v044001,Standard turnout format;Pre patriotism questions,1
2491,v044001,Experimental turnout format;Pre patriotism questions,2
3363,v044001,Standard turnout format;Post patriotism questions,3
4334,v044001,Experimental turnout format;Post patriotism question,4
5252,v044001,(No Data),.
2492,v044002,November,11
3364,v044002,December,12
4335,v044002,(No Data),.
31101,v044003,(No Data),.
1577,v044005,"October 29, 2004 version",1
2493,v044005,(No Data),.
2494,v044006,November,11
3365,v044006,December,12
4336,v044006,(No Data),.
31102,v044007,(No Data),.
1578,v044009,"October 29, 2004 version",1
2495,v044009,(No Data),.
4811,v044010a,(No Data),.
4812,v044010b,(No Data),.
2496,v044011,IW conducted in 1 session,1
3366,v044011,IW conducted in 2 sessions,2
4337,v044011,IW conducted in 3 sessions,3
5253,v044011,IW conducted in 4 sessions,4
6207,v044011,(No Data),.
1579,v044012,Post IW conducted using a single version of the instrumen,0
2497,v044012,Post IW conducted using more than a single version,1
4338,v044012,(No Data),.
2498,v044013,One interviewer conducted the entire interview,1
3367,v044013,Two interviewers conducted the interview,2
4339,v044013,(No Data),.
1580,v044015a,"October 29, 2004 version",1
2499,v044015a,(No Data),.
1581,v044015b,"October 29, 2004 version",1
2500,v044015b,(No Data),.
1582,v044015c,"October 29, 2004 version",1
2501,v044015c,(No Data),.
1583,v044016a,Interview completed in 1 session,0
2502,v044016a,Media module (A1-A8),1
3368,v044016a,1st budget module (E5-E5c),2
4340,v044016a,Liberal-conservative scales (G4-G4a1),3
5254,v044016a,Interventionism (G6-G6g),4
6208,v044016a,Abortion  (G7a-G7c),5
7166,v044016a,Office recognition of political figures (J7-J7d1),6
8123,v044016a,1st  sexism module (K4a-K4c),7
9101,v044016a,Children's traits (N1-N1d),8
1059,v044016a,Stereotypes (P4-P6d),9
11123,v044016a,CSES module (Q1-Q28),10
12120,v044016a,(No Data),.
1584,v044016b,Interview completed in 1 session,0
2503,v044016b,Media module (A1-A8),1
3369,v044016b,1st budget module (E5-E5c),2
4341,v044016b,Liberal-conservative scales (G4-G4a1),3
5255,v044016b,Interventionism (G6-G6g),4
6209,v044016b,Abortion  (G7a-G7c),5
7167,v044016b,Office recognition of political figures (J7-J7d1),6
8124,v044016b,1st  sexism module (K4a-K4c),7
9102,v044016b,Children's traits (N1-N1d),8
1060,v044016b,Stereotypes (P4-P6d),9
11124,v044016b,CSES module (Q1-Q28),10
12121,v044016b,(No Data),.
32100,v044020,(No Data),.
1585,v044021,Not a refusal conversion situation,0
2504,v044021,Refusal conversion,1
1586,v044023,All interviews conducted face-to-face,1
2505,v044023,(No Data),.
1587,v044024,Completed interview,1001
2506,v044024,Final refusal by respondent,5001
3370,v044024,"Final refusal, not by respondent",5002
4342,v044024,"Refusal, conversion not attempted",5005
5256,v044024,Final no contact,6002
6211,v044024,"Interview begun, not resumed",6003
7168,v044024,"Non-interview, permanent condition",6004
8125,v044024,"Non-interview, other reason",6007
1588,v044026,All interviews were conducted in English,1
2507,v044026,(No Data),.
1589,v044027,Not selected for verification,0
2508,v044027,"Verified, no inconsistencies",2
3371,v044027,Verified with discrepancies,3
4343,v044027,Failed verification,4
5257,v044027,Unable to verify (unable to contact respondent),5
6212,v044027,Verification limit met (used when the case if flagged for,6
7169,v044027,(No Data),.
1590,v044028,Not flagged for evaluation,0
2509,v044028,Flagged for evaluation;not evaluated,1
3372,v044028,Evaluated,2
4344,v044028,(No Data),.
1591,v044029,"Yes, tape-recorded",1
2522,v044029,No,5
3373,v044029,(No Data),.
1592,v044030,$20 ,20
2523,v044030,$50 ,50
3374,v044030,(No Data),.
1593,v044031,Respondent refused payment,0
2524,v044031,$20 ,20
3375,v044031,$50 ,50
5258,v044031,(No Data),.
1594,v044033,All respondents paid by check,1
2525,v044033,(No Data),.
1595,v044034,No Post-election incentive,0
1596,v044035,Persuasion letters not tracked,0
1597,v044036a,Positive comment not coded at any call,0
2526,v044036a,Positive comment coded for at least one call,1
3376,v044036a,(No Data),.
1598,v044036b,Time-delay comment not coded at any call,0
2527,v044036b,Time-delay comment coded for at least one call,1
3377,v044036b,(No Data),.
1599,v044036c,Negative comment not coded at any call,0
2528,v044036c,Negative comment coded for at least one call,1
3378,v044036c,(No Data),.
1600,v044036d,Eligibility comment not coded at any call,0
2529,v044036d,Eligibility comment coded for at least one call,1
3379,v044036d,(No Data),.
1601,v044036e,Privacy comment not coded at any call,0
2530,v044036e,Privacy comment coded for at least one call,1
3380,v044036e,(No Data),.
1602,v044036f,Political disinterest comment not coded at any call,0
2531,v044036f,Political disinterest comment coded for at least one call,1
3381,v044036f,(No Data),.
1603,v044037a,Coded at 1 or more calls,1
2532,v044037a,Not coded,5
3382,v044037a,(No Data),.
1604,v044037b,Coded at 1 or more calls,1
2533,v044037b,Not coded,5
3383,v044037b,(No Data),.
1605,v044037c,Coded at 1 or more calls,1
2534,v044037c,Not coded,5
3384,v044037c,(No Data),.
1606,v044037d,Coded at 1 or more calls,1
2535,v044037d,Not coded,5
3385,v044037d,(No Data),.
1607,v044037e,Coded at 1 or more calls,1
2536,v044037e,Not coded,5
3386,v044037e,(No Data),.
1608,v044037f,Coded at 1 or more calls,1
2537,v044037f,Not coded,5
3387,v044037f,(No Data),.
1609,v044037g,Coded at 1 or more calls,1
2538,v044037g,Not coded,5
3388,v044037g,(No Data),.
1621,v044037h,Coded at 1 or more calls,1
2539,v044037h,Not coded,5
3389,v044037h,(No Data),.
1622,v044037j,Coded at 1 or more calls,1
2540,v044037j,Not coded,5
3390,v044037j,(No Data),.
1623,v044037k,Coded at 1 or more calls,1
2541,v044037k,Not coded,5
3391,v044037k,(No Data),.
1624,v044037m,Coded at 1 or more calls,1
2542,v044037m,Not coded,5
3392,v044037m,(No Data),.
1625,v044037n,Coded at 1 or more calls,1
2543,v044037n,Not coded,5
3393,v044037n,(No Data),.
1626,v044037p,Coded at 1 or more calls,1
2544,v044037p,Not coded,5
3394,v044037p,(No Data),.
1627,v044037q,Coded at 1 or more calls,1
2545,v044037q,Not coded,5
3395,v044037q,(No Data),.
1628,v044037r,Coded at 1 or more calls,1
2546,v044037r,Not coded,5
3396,v044037r,(No Data),.
1629,v044037s,Coded at 1 or more calls,1
2547,v044037s,Not coded,5
3397,v044037s,(No Data),.
1630,v044037t,Coded at 1 or more calls,1
2548,v044037t,Not coded,5
3398,v044037t,(No Data),.
1631,v044037u,Coded at 1 or more calls,1
2549,v044037u,Not coded,5
3399,v044037u,(No Data),.
1632,v044037v,Coded at 1 or more calls,1
2550,v044037v,Not coded,5
3400,v044037v,(No Data),.
1633,v044037w,Coded at 1 or more calls,1
2551,v044037w,Not coded,5
3401,v044037w,(No Data),.
1634,v044037y,Coded at 1 or more calls,1
2552,v044037y,Not coded,5
3402,v044037y,(No Data),.
1635,v044038,Respondent did not initially refuse,0
2553,v044038,Respondent initial refusal,1
1636,v044039,Informant did not initially refuse,0
2554,v044039,Informant initial refusal,1
5710,v044101a,(No Data),.
1637,v044106,(No Data),.
1638,v044201,No errors in the Post-election instrument,0
1639,v044401,John Kerry thermometer administered first (D1b),1
2555,v044401,Ralph Nader thermometer administered first (D1c),2
3403,v044401,(No Data),.
1640,v044402a,Administered 1st,1
2556,v044402a,Administered 2nd,2
3404,v044402a,Administered 3rd,3
4345,v044402a,Administered 4th,4
5259,v044402a,(No Data),.
1641,v044402b,Administered 1st,1
2557,v044402b,Administered 2nd,2
3405,v044402b,Administered 3rd,3
4346,v044402b,Administered 4th,4
5260,v044402b,(No Data),.
1642,v044402c,Administered 1st,1
2558,v044402c,Administered 2nd,2
3406,v044402c,Administered 3rd,3
4347,v044402c,Administered 4th,4
5261,v044402c,(No Data),.
1643,v044402d,Administered 1st,1
2559,v044402d,Administered 2nd,2
3407,v044402d,Administered 3rd,3
4348,v044402d,Administered 4th,4
5262,v044402d,(No Data),.
1644,v044403a,Administered 1st,1
2560,v044403a,Administered 2nd,2
3408,v044403a,Administered 3rd,3
4349,v044403a,Administered 4th,4
5263,v044403a,Administered 5th,5
6213,v044403a,Administered 6th,6
7170,v044403a,(No Data),.
1645,v044403b,Administered 1st,1
2561,v044403b,Administered 2nd,2
3409,v044403b,Administered 3rd,3
4350,v044403b,Administered 4th,4
5264,v044403b,Administered 5th,5
6214,v044403b,Administered 6th,6
7171,v044403b,(No Data),.
1646,v044403c,Administered 1st,1
2562,v044403c,Administered 2nd,2
3410,v044403c,Administered 3rd,3
4351,v044403c,Administered 4th,4
5265,v044403c,Administered 5th,5
6215,v044403c,Administered 6th,6
7172,v044403c,(No Data),.
1647,v044403d,Administered 1st,1
2563,v044403d,Administered 2nd,2
3411,v044403d,Administered 3rd,3
4352,v044403d,Administered 4th,4
5266,v044403d,Administered 5th,5
6216,v044403d,Administered 6th,6
7173,v044403d,(No Data),.
1648,v044403e,Administered 1st,1
2564,v044403e,Administered 2nd,2
3412,v044403e,Administered 3rd,3
4353,v044403e,Administered 4th,4
5267,v044403e,Administered 5th,5
6217,v044403e,Administered 6th,6
7174,v044403e,(No Data),.
1649,v044403f,Administered 1st,1
2565,v044403f,Administered 2nd,2
3413,v044403f,Administered 3rd,3
4354,v044403f,Administered 4th,4
5268,v044403f,Administered 5th,5
6218,v044403f,Administered 6th,6
7175,v044403f,(No Data),.
3415,v044404a,(No Data),.
3416,v044404b,(No Data),.
3417,v044404c,(No Data),.
3418,v044404d,(No Data),.
3419,v044404e,(No Data),.
3420,v044404f,(No Data),.
3421,v044404g,(No Data),.
3422,v044404h,(No Data),.
3423,v044404j,(No Data),.
3424,v044404k,(No Data),.
3425,v044404m,(No Data),.
3426,v044404n,(No Data),.
3427,v044404p,(No Data),.
3428,v044404q,(No Data),.
3429,v044404r,(No Data),.
3430,v044404s,(No Data),.
3431,v044404t,(No Data),.
3432,v044404u,(No Data),.
3433,v044404v,(No Data),.
3434,v044404w,(No Data),.
3435,v044404y,(No Data),.
3436,v044404z,(No Data),.
3437,v044405a,(No Data),.
3438,v044405b,(No Data),.
3439,v044405c,(No Data),.
3440,v044405d,(No Data),.
3441,v044405e,(No Data),.
3442,v044405f,(No Data),.
3443,v044405g,(No Data),.
3444,v044405h,(No Data),.
3445,v044405j,(No Data),.
3446,v044405k,(No Data),.
3447,v044405m,(No Data),.
1650,v044406a,Administered 1st,1
2566,v044406a,Administered 2nd,2
3414,v044406a,Administered 3rd,3
4355,v044406a,Administered 4th,4
5269,v044406a,Administered 5th,5
6219,v044406a,Administered 6th,6
7176,v044406a,Administered 7th,7
8126,v044406a,Administered 8th,8
9103,v044406a,Administered 9th,9
1061,v044406a,(No Data),.
1651,v044406b,Administered 1st,1
2567,v044406b,Administered 2nd,2
3448,v044406b,Administered 3rd,3
4356,v044406b,Administered 4th,4
5270,v044406b,Administered 5th,5
6220,v044406b,Administered 6th,6
7177,v044406b,Administered 7th,7
8127,v044406b,Administered 8th,8
9104,v044406b,Administered 9th,9
1062,v044406b,(No Data),.
1652,v044406c,Administered 1st,1
2568,v044406c,Administered 2nd,2
3449,v044406c,Administered 3rd,3
4357,v044406c,Administered 4th,4
5271,v044406c,Administered 5th,5
6221,v044406c,Administered 6th,6
7178,v044406c,Administered 7th,7
8128,v044406c,Administered 8th,8
9105,v044406c,Administered 9th,9
1063,v044406c,(No Data),.
1653,v044406d,Administered 1st,1
2569,v044406d,Administered 2nd,2
3450,v044406d,Administered 3rd,3
4358,v044406d,Administered 4th,4
5272,v044406d,Administered 5th,5
6222,v044406d,Administered 6th,6
7179,v044406d,Administered 7th,7
8129,v044406d,Administered 8th,8
9106,v044406d,Administered 9th,9
1064,v044406d,(No Data),.
1654,v044406e,Administered 1st,1
2570,v044406e,Administered 2nd,2
3451,v044406e,Administered 3rd,3
4359,v044406e,Administered 4th,4
5273,v044406e,Administered 5th,5
6223,v044406e,Administered 6th,6
7180,v044406e,Administered 7th,7
8130,v044406e,Administered 8th,8
9107,v044406e,Administered 9th,9
1065,v044406e,(No Data),.
1655,v044406f,Administered 1st,1
2571,v044406f,Administered 2nd,2
3452,v044406f,Administered 3rd,3
4360,v044406f,Administered 4th,4
5274,v044406f,Administered 5th,5
6224,v044406f,Administered 6th,6
7181,v044406f,Administered 7th,7
8131,v044406f,Administered 8th,8
9108,v044406f,Administered 9th,9
1066,v044406f,(No Data),.
1656,v044406g,Administered 1st,1
2572,v044406g,Administered 2nd,2
3453,v044406g,Administered 3rd,3
4361,v044406g,Administered 4th,4
5275,v044406g,Administered 5th,5
6225,v044406g,Administered 6th,6
7182,v044406g,Administered 7th,7
8132,v044406g,Administered 8th,8
9109,v044406g,Administered 9th,9
1067,v044406g,(No Data),.
1657,v044406h,Administered 1st,1
2573,v044406h,Administered 2nd,2
3454,v044406h,Administered 3rd,3
4362,v044406h,Administered 4th,4
5276,v044406h,Administered 5th,5
6226,v044406h,Administered 6th,6
7183,v044406h,Administered 7th,7
8133,v044406h,Administered 8th,8
9110,v044406h,Administered 9th,9
1068,v044406h,(No Data),.
1658,v044406j,Administered 1st,1
2574,v044406j,Administered 2nd,2
3455,v044406j,Administered 3rd,3
4363,v044406j,Administered 4th,4
5277,v044406j,Administered 5th,5
6227,v044406j,Administered 6th,6
7184,v044406j,Administered 7th,7
8134,v044406j,Administered 8th,8
9111,v044406j,Administered 9th,9
1069,v044406j,(No Data),.
1659,v044407,Democratic House candidate placement administered first (,1
2575,v044407,Republican House candidate placement administered first (,2
3456,v044407,(No Data),.
1660,v044408,Democratic House candidate placement administered first (,1
2576,v044408,Republican House candidate placement administered first (,2
3457,v044408,(No Data),.
1661,v044409,George Bush placement administered first (G6b),1
2577,v044409,John Kerry placement administered first (G6c),2
3458,v044409,(No Data),.
1662,v044410,Democratic House candidate placement administered first (,1
2578,v044410,Republican House candidate placement administered first (,2
3459,v044410,(No Data),.
1663,v044411,Democratic party placement administered first (G6f),1
2579,v044411,Republican party placement administered first (G6g),2
3460,v044411,(No Data),.
1664,v044412,George Bush placement administered first (G7b),1
2580,v044412,John Kerry placement administered first (G7c),2
3461,v044412,(No Data),.
1665,v044413,Democratic House candidate placement administered first (,1
2581,v044413,Republican House candidate placement administered first (,2
3462,v044413,(No Data),.
1666,v044414,Democratic party  placement administered first (G7f),1
2582,v044414,Republican party  placement administered first (G7g),2
3463,v044414,(No Data),.
1667,v044415a,Administered 1st,1
2583,v044415a,Administered 2nd,2
3464,v044415a,Administered 3rd,3
4364,v044415a,(No Data),.
1668,v044415b,Administered 1st,1
2584,v044415b,Administered 2nd,2
3465,v044415b,Administered 3rd,3
4365,v044415b,(No Data),.
1669,v044415c,Administered 1st,1
2585,v044415c,Administered 2nd,2
3466,v044415c,Administered 3rd,3
4366,v044415c,(No Data),.
1670,v044416a,Administered 1st,1
2586,v044416a,Administered 2nd,2
3467,v044416a,Administered 3rd,3
4367,v044416a,(No Data),.
1671,v044416b,Administered 1st,1
2587,v044416b,Administered 2nd,2
3468,v044416b,Administered 3rd,3
4368,v044416b,(No Data),.
1672,v044416c,Administered 1st,1
2588,v044416c,Administered 2nd,2
3469,v044416c,Administered 3rd,3
4369,v044416c,(No Data),.
1673,v044417a,Administered 1st,1
2589,v044417a,Administered 2nd,2
3470,v044417a,Administered 3rd,3
4370,v044417a,(No Data),.
1674,v044417b,Administered 1st,1
2590,v044417b,Administered 2nd,2
3471,v044417b,Administered 3rd,3
4371,v044417b,(No Data),.
1675,v044417c,Administered 1st,1
2591,v044417c,Administered 2nd,2
3472,v044417c,Administered 3rd,3
4372,v044417c,(No Data),.
1676,v044502,Democratic incumbent running - Republican challenger,12
2592,v044502,Democratic incumbent running - other challenger,13
3473,v044502,Democratic incumbent running - unopposed,14
4373,v044502,Democratic incumbent running - Repub and other challenge,19
5278,v044502,Republican incumbent running - Democratic challenger,21
6228,v044502,Republican incumbent running - other challenger,23
7185,v044502,Republican incumbent running - unopposed,24
8135,v044502,Republican incumbent running - Dem and other challengers,29
9112,v044502,Other incumbent running - Democratic challenger,31
1070,v044502,Other incumbent running - Republican challenger,32
11125,v044502,Other incumbent running - unopposed,34
12122,v044502,"Other incumbent running - Democratic, Republican challen",35
13119,v044502,Other incumbent running -- Republican and other challeng,36
14113,v044502,Other incumbent running -- Democratic and other challeng,37
15100,v044502,"Other incumbent running -- Democr, Republ, other challen",39
1677,v044502,Democratic and Republican incumbents running - no other,40
1718,v044502,2 Democratic incumbents running - no other candidate,41
1817,v044502,2 Republican incumbents running - no other candidate,42
1915,v044502,Dem and Repub incumbents running - other candidate(s),43
2011,v044502,Democratic non-incumbent only - no retiree/unclear who i,44
21106,v044502,Republican non-incumbent only - no retiree/unclear who i,45
22105,v044502,Democratic and Republican cands - no retiree/unclear who,46
23105,v044502,Democratic and other cands - no retiree/unclear who is,47
24100,v044502,Republican and other cands - no retiree/unclear who is,48
2593,v044502,"Democratic, Republican, other cands - no retiree/unclear",49
2619,v044502,Dem incumbent not running -- Democratic candidate unoppo,51
2716,v044502,Dem incumbent not running -- Republican candidate unoppo,52
2815,v044502,Dem incumbent not running -- other candidate unopposed,53
2912,v044502,Dem incumbent not running -- Democratic and Republican c,55
304,v044502,Dem incumbent not running -- Republican and other cands,56
31103,v044502,Dem incumbent not running -- Democratic and other cands,57
32101,v044502,"Dem incumbent not running -- Democr, Republ, other cands",59
33100,v044502,Rep incumbent not running -- Democratic candidate unoppo,61
3474,v044502,Rep incumbent not running -- Republican candidate unoppo,62
3511,v044502,Rep incumbent not running -- other candidate unopposed,63
3611,v044502,Rep incumbent not running -- Democratic and Republican c,65
3713,v044502,Rep incumbent not running -- Republican and other cands,66
3811,v044502,Rep incumbent not running -- Democratic and other cands,67
3913,v044502,"Rep incumbent not running -- Democr, Republ, other cands",69
404,v044502,Other incumbent not running -- Democratic cand unopposed,71
41101,v044502,Other incumbent not running -- Republican cand unopposed,72
42100,v044502,Other incumbent not running -- other candidate unopposed,73
4374,v044502,"Other incumbent not running -- Democratic, Republican ca",75
4411,v044502,Other incumbent not running -- Republican and other cand,76
4511,v044502,Other incumbent not running -- Democratic and other cand,77
4610,v044502,"Other incumbent not running -- Democr, Republ, other can",79
4710,v044502,Rep incumbent not running -Democratic and 2 Republican c,91
4813,v044502,Rep incumbent not running -Republican and 2 Democratic c,92
4911,v044502,Dem incumbent not running -Democratic and 2 Republican c,93
504,v044502,Dem incumbent not running -Republican and 2 Democratic c,94
51100,v044502,(No Data),.
1678,v044503b,Democratic candidate in open House race,31
2594,v044503b,Democratic House running incumbent,33
3475,v044503b,Democratic House challenger,35
4375,v044503b,(No Data),.
1679,v044503c,Male,1
2595,v044503c,Female,2
3476,v044503c,(No Data),.
1680,v044504b,Republican candidate in open House race,32
2596,v044504b,Republican House running incumbent,34
3477,v044504b,Republican House challenger,36
4376,v044504b,(No Data),.
1681,v044504c,Male,1
2597,v044504c,Female,2
3478,v044504c,(No Data),.
1682,v044505b,Independent/3rd-party House candidate -  nonincumbent,37
2598,v044505b,Independent/3rd-party House candidate  - 2nd nonincumen,38
3479,v044505b,Independent/3rd-party House incumbent,39
4377,v044505b,(No Data),.
1683,v044505c,Male,1
2599,v044505c,Female,2
3480,v044505c,(No Data),.
1684,v044506b,Retiring Democratic House Representative,41
2600,v044506b,Retiring Republican House Representative,42
3481,v044506b,Retiring Independent/3rd-Party House Representative,43
4378,v044506b,(No Data),.
1685,v044506c,Male,1
2601,v044506c,Female,2
3482,v044506c,(No Data),.
1686,v044507,Democratic incumbent running - Republican challenger,12
2602,v044507,Democratic incumbent running - other challenger,13
3483,v044507,Democratic incumbent running - unopposed,14
4379,v044507,Democratic incumbent running - Repub and other challenge,19
5279,v044507,Republican incumbent running - Democratic challenger,21
6229,v044507,Republican incumbent running - other challenger,23
7186,v044507,Republican incumbent running - unopposed,24
8136,v044507,Republican incumbent running - Dem and other challengers,29
9113,v044507,Other incumbent running - Democratic challenger,31
1071,v044507,Other incumbent running - Republican challenger,32
11126,v044507,Other incumbent running - unopposed,34
12123,v044507,"Other incumbent running - Democratic, Republican challen",35
13120,v044507,Other incumbent running -- Republican and other challeng,36
14114,v044507,Other incumbent running -- Democratic and other challeng,37
15101,v044507,"Other incumbent running -- Democr, Republ, other challen",39
1687,v044507,Dem incumbent not running -- Democratic candidate unoppo,51
1719,v044507,Dem incumbent not running -- Republican candidate unoppo,52
1818,v044507,Dem incumbent not running -- other candidate unopposed,53
1916,v044507,Dem incumbent not running -- Democratic and Republican c,55
2012,v044507,Dem incumbent not running -- Republican and other cands,56
21107,v044507,Dem incumbent not running -- Democratic and other cands,57
22106,v044507,"Dem incumbent not running -- Democr, Republ, other cands",59
23106,v044507,Rep incumbent not running -- Democratic candidate unoppo,61
24101,v044507,Rep incumbent not running -- Republican candidate unoppo,62
25100,v044507,Rep incumbent not running -- other candidate unopposed,63
2620,v044507,Rep incumbent not running -- Democratic and Republican c,65
2717,v044507,Rep incumbent not running -- Republican and other cands,66
2816,v044507,Rep incumbent not running -- Democratic and other cands,67
2913,v044507,"Rep incumbent not running -- Democr, Republ, other cands",69
305,v044507,Other incumbent not running --Democratic candidate unopp,71
31104,v044507,Other incumbent not running --Republican candidate unopp,72
32102,v044507,Other incumbent not running -- other candidate unopposed,73
33101,v044507,"Other incumbent not running -- Democratic, Republican ca",75
3484,v044507,Other incumbent not running -- Republican and other cand,76
3512,v044507,Other incumbent not running -- Democratic and other cand,77
3612,v044507,"Other incumbent not running -- Democr, Republ, other can",79
3714,v044507,No race in state - Democratic incumbents,81
3812,v044507,No race in state - Republican incumbents,82
3914,v044507,No race in state - Democratic and Republican incumbents,85
405,v044507,No race in state - Democratic and other incumbent,87
